split,day,daily_mean,subject_count
train,236,17.0,1
train,237,16.0,1
train,242,11.0,1
train,243,12.0,1
train,244,16.5,3
train,245,19.0,1
train,246,23.0,1
train,247,24.0,1
train,249,15.0,1
train,258,11.0,1
train,261,32.0,1
train,262,25.0,1
train,263,22.5,2
train,264,23.0,1
train,265,23.5,2
train,266,25.0,1
train,267,25.0,1
train,268,25.0,1
train,269,25.0,1
train,270,25.0,1
train,271,24.0,1
train,272,21.0,1
train,283,12.0,1
train,284,17.0,1
train,285,16.0,1
train,286,20.0,1
train,290,16.0,1
train,291,15.0,1
train,292,18.25,2
train,293,14.5,2
train,294,12.0,1
train,312,19.0,1
train,314,25.0,1
train,315,12.0,1
train,317,16.0,1
train,318,16.0,1
train,321,9.0,1
train,322,11.0,1
train,326,14.0,1
train,327,13.0,2
train,328,19.5,1
train,329,14.0,1
train,333,11.0,1
train,336,13.5,1
train,342,21.5,2
train,343,11.0,1
train,344,13.0,1
train,345,11.0,1
train,348,9.0,1
train,350,17.0,1
train,355,11.0,1
train,356,13.0,1
train,361,20.0,1
train,365,22.166666,3
train,366,14.0,1
train,367,15.0,1
train,369,27.0,1
train,370,15.0,1
train,383,9.0,1
train,384,15.0,1
train,393,38.0,1
train,395,40.0,1
train,396,47.5,1
train,397,69.0,1
train,398,42.5,2
train,399,63.5,1
train,400,52.0,1
train,401,46.0,1
train,402,42.0,1
train,403,42.5,1
train,404,18.166666,3
train,405,47.0,1
train,406,38.5,2
train,407,80.666664,1
train,408,82.5,1
train,409,79.0,1
train,412,17.0,1
train,420,21.0,1
train,421,10.0,1
train,425,12.0,1
train,429,28.0,1
train,431,22.0,1
train,437,33.0,1
train,440,16.0,1
train,449,59.0,1
train,450,26.7,2
train,451,31.0,1
train,452,30.5,1
train,453,30.5,1
train,454,32.0,2
train,455,23.444443,3
train,456,24.166668,2
train,457,20.666668,2
train,458,16.333334,2
train,459,7.0,1
train,460,5.25,1
train,461,9.666667,2
train,462,4.0,1
train,463,5.0,1
train,464,4.0,1
train,465,4.0,1
train,466,8.0,1
train,467,14.0,1
train,468,22.0,1
train,469,31.0,1
train,470,37.0,1
train,471,39.0,1
train,472,44.0,1
train,473,48.0,1
train,474,50.0,1
train,475,26.5,2
train,476,37.0,1
train,477,42.0,1
train,478,29.0,2
train,479,35.0,2
train,480,56.0,1
train,481,59.0,1
train,482,59.0,1
train,483,30.5,2
train,485,26.5,1
train,486,17.0,1
train,491,20.0,1
train,496,7.0,1
train,497,7.0,1
train,498,6.0,1
train,499,9.0,1
train,500,8.0,1
train,504,20.0,1
train,506,12.0,1
train,510,22.0,1
train,521,27.0,1
train,522,21.0,1
train,523,24.0,1
train,524,25.0,1
train,525,29.0,1
train,526,40.0,1
train,527,49.0,1
train,528,44.5,2
train,529,78.0,1
train,530,78.0,1
train,531,78.0,1
train,535,17.0,1
train,544,5.0,1
train,549,21.0,1
train,556,8.0,1
train,561,28.0,1
train,562,26.0,1
train,563,23.0,1
train,570,19.0,1
train,573,24.0,1
train,578,19.0,1
train,591,12.0,1
train,596,84.666664,1
train,597,45.0,1
train,598,37.0,1
train,599,32.0,1
train,600,26.0,1
train,602,17.0,1
train,608,15.0,1
train,609,13.5,1
train,610,30.0,1
train,611,38.0,1
train,612,29.5,2
train,613,57.0,1
train,614,53.333332,1
train,615,38.0,1
train,616,31.666666,1
train,617,25.0,1
train,618,24.0,1
train,619,23.5,2
train,620,26.0,1
train,621,27.0,1
train,622,25.0,1
train,623,24.0,1
train,624,24.0,1
train,625,20.0,1
train,627,15.0,1
train,628,9.0,1
train,629,6.0,1
train,637,18.0,1
train,638,12.0,1
train,639,8.5,1
train,640,8.0,1
train,641,6.0,1
train,642,8.0,1
train,643,12.25,2
train,644,11.0,2
train,645,9.25,2
train,646,8.0,2
train,647,7.0,2
train,648,10.666667,3
train,649,11.0,1
train,650,11.0,1
train,651,11.0,1
train,652,10.0,1
train,653,10.0,1
train,657,21.0,1
train,661,15.0,1
train,663,17.5,1
train,664,12.0,1
train,665,6.0,1
train,666,4.0,1
train,667,3.0,1
train,668,7.25,1
train,669,5.0,1
train,670,3.0,1
train,690,25.75,2
train,691,24.5,2
train,692,20.0,1
train,693,20.0,1
train,694,20.0,1
train,695,59.5,2
train,696,45.5,2
train,699,20.0,1
train,707,15.0,1
train,708,12.0,2
train,709,36.5,1
train,710,40.0,1
train,711,35.5,1
train,713,38.666668,1
train,714,31.0,1
train,715,23.0,1
train,716,22.0,1
train,717,21.0,1
train,718,24.0,1
train,719,24.0,1
train,720,27.0,1
train,721,34.333332,1
train,722,28.0,1
train,723,24.5,1
train,724,22.0,1
train,725,24.5,2
train,726,20.0,1
train,728,38.0,1
train,731,23.0,2
train,732,16.666666,1
train,733,19.5,1
train,735,26.0,1
train,736,39.0,1
train,738,10.0,1
train,742,39.0,1
train,748,29.0,1
train,752,30.5,2
train,753,53.666668,1
train,755,70.0,1
train,756,69.5,1
train,757,63.0,1
train,758,63.5,1
train,759,40.25,2
train,760,47.25,2
train,761,53.0,2
train,762,65.5,2
train,763,121.5,1
train,764,111.5,1
train,765,103.5,1
train,766,99.0,1
train,767,55.75,2
train,768,43.055557,3
train,769,14.333333,1
train,770,20.75,1
train,771,25.0,1
train,772,16.5,1
train,773,14.25,1
train,774,14.333333,1
train,775,13.333333,1
train,776,15.6,1
train,777,14.0,1
train,778,12.5,1
train,779,12.75,1
train,780,13.333333,1
train,781,13.333333,1
train,782,11.333333,1
train,783,12.0,1
train,784,27.0,1
train,786,16.5,1
train,787,17.5,1
train,788,18.0,1
train,789,19.0,1
train,790,13.666667,3
train,791,13.0,1
train,796,11.0,1
train,798,26.0,1
train,803,15.0,1
train,808,28.0,1
train,813,9.0,1
train,823,14.0,1
train,829,52.0,2
train,830,81.0,1
train,831,64.0,1
train,832,49.0,1
train,833,36.0,1
train,834,32.0,1
train,837,27.0,1
train,838,41.0,1
train,845,72.0,1
train,846,74.0,1
train,847,75.0,1
train,855,25.0,1
train,866,47.0,1
train,867,33.0,2
train,868,34.0,2
train,869,57.0,1
train,870,66.0,1
train,871,71.0,1
train,872,78.0,1
train,873,86.0,1
train,874,14.0,1
train,876,29.0,1
train,882,15.0,2
train,883,11.0,1
train,884,10.0,1
train,885,14.0,1
train,886,14.0,1
train,887,15.0,2
train,888,12.0,1
train,889,9.0,1
train,890,8.0,1
train,902,19.0,1
train,917,18.0,1
train,918,15.0,1
train,919,13.0,1
train,920,11.0,1
train,921,21.333334,3
train,922,26.75,2
train,923,29.25,2
train,924,33.0,1
train,939,6.0,1
train,940,6.0,1
train,941,6.0,1
train,942,11.5,2
train,954,70.0,1
train,955,46.0,2
train,956,77.0,1
train,957,76.5,1
train,961,19.0,1
train,964,30.0,1
train,969,27.5,2
train,970,24.6,1
train,971,22.5,2
train,972,21.0,1
train,973,6.0,1
train,974,17.0,2
train,975,21.0,2
train,976,26.0,1
train,977,20.0,1
train,978,21.5,2
train,979,16.0,1
train,980,30.25,2
train,981,23.333334,3
train,982,22.333334,3
train,983,13.5,2
train,984,9.0,1
train,985,13.0,1
train,986,12.0,1
train,988,12.0,1
train,994,29.5,2
train,995,8.0,1
train,996,10.4,1
train,997,15.5,1
train,998,18.0,1
train,999,18.5,1
train,1000,17.5,1
train,1001,18.0,1
train,1002,16.0,1
train,1003,17.0,1
train,1004,17.0,1
train,1005,15.0,2
train,1006,18.0,1
train,1007,15.5,1
train,1008,16.5,1
train,1009,16.0,1
train,1010,16.0,1
train,1011,18.0,1
train,1012,16.0,1
train,1013,14.0,1
train,1014,13.0,1
train,1015,13.0,1
train,1021,33.0,1
train,1022,24.0,1
train,1023,20.0,1
train,1024,24.0,1
train,1035,14.0,1
train,1038,7.0,1
train,1041,14.0,1
train,1042,14.0,1
train,1043,12.0,1
train,1044,19.0,1
train,1045,18.0,1
train,1064,10.0,1
train,1068,18.5,2
train,1069,13.0,1
train,1070,11.0,1
train,1077,17.0,1
train,1109,20.0,1
train,1110,9.0,1
train,1111,8.0,1
train,1112,9.0,2
train,1113,7.5,2
train,1114,5.0,1
train,1115,6.0,1
train,1118,16.0,1
train,1127,14.0,1
train,1130,21.0,1
train,1131,17.0,1
train,1146,15.5,1
train,1147,15.0,1
train,1148,19.0,1
train,1149,25.0,1
train,1150,25.5,1
train,1151,26.0,1
train,1152,21.0,1
train,1153,19.0,1
train,1154,23.0,1
train,1155,18.0,1
train,1156,27.0,2
train,1157,22.5,3
train,1158,21.833334,3
train,1159,28.0,2
train,1160,26.0,2
train,1161,25.25,2
train,1162,26.5,2
train,1163,21.5,2
train,1164,19.5,2
train,1165,20.5,2
train,1166,24.0,2
train,1167,23.0,2
train,1168,21.5,2
train,1169,24.5,2
train,1170,24.0,2
train,1171,25.5,2
train,1172,24.75,2
train,1173,26.0,2
train,1174,24.0,2
train,1175,27.5,2
train,1176,28.25,2
train,1177,39.5,1
train,1178,41.0,1
train,1179,28.5,2
train,1180,37.0,1
train,1181,38.0,1
train,1182,26.5,2
train,1183,39.0,1
train,1189,19.0,1
train,1191,24.0,1
train,1193,20.0,1
train,1194,5.0,1
train,1195,5.0,1
train,1196,12.5,1
train,1197,14.0,1
train,1198,12.5,2
train,1199,5.0,1
train,1200,4.0,1
train,1201,4.0,1
train,1202,8.0,1
train,1203,8.0,1
train,1204,12.0,2
train,1205,7.0,1
train,1206,6.0,1
train,1207,5.0,1
train,1210,11.5,2
train,1213,16.0,1
train,1214,18.25,1
train,1215,14.666667,1
train,1216,13.5,1
train,1217,13.0,1
train,1218,13.0,1
train,1219,14.0,1
train,1220,15.0,1
train,1221,15.0,2
train,1222,13.0,1
train,1223,13.5,2
train,1224,9.0,1
train,1225,9.0,1
train,1226,10.0,1
train,1227,11.0,1
train,1228,11.0,1
train,1229,12.0,1
train,1230,14.0,1
train,1231,14.0,2
train,1232,13.0,1
train,1233,15.0,1
train,1234,15.0,1
train,1235,13.0,1
train,1236,14.0,1
train,1239,15.0,1
train,1242,31.0,2
train,1243,33.5,2
train,1244,35.0,2
train,1245,33.5,2
train,1246,54.0,1
train,1247,57.0,1
train,1248,42.0,1
train,1249,25.0,1
train,1250,12.5,2
train,1251,22.0,1
train,1252,27.0,1
train,1253,16.0,1
train,1254,18.0,2
train,1255,14.0,1
train,1256,27.0,1
train,1257,22.5,2
train,1258,25.0,2
train,1259,18.333334,1
train,1260,39.125,2
train,1261,66.333336,1
train,1262,97.25,1
train,1263,122.75,1
train,1264,87.666664,1
train,1265,70.5,1
train,1266,60.0,1
train,1267,57.25,1
train,1268,54.0,1
train,1292,17.0,1
train,1293,23.0,1
train,1297,69.0,1
train,1298,19.5,1
train,1299,20.0,1
train,1300,22.0,1
train,1301,22.5,2
train,1302,16.5,1
train,1303,15.0,1
train,1310,36.0,1
train,1335,15.0,1
train,1336,30.0,1
train,1337,40.666668,1
train,1338,53.75,2
train,1339,70.0,1
train,1340,49.5,1
train,1341,40.0,1
train,1342,39.0,1
train,1344,26.0,1
train,1351,16.0,1
train,1352,15.5,1
train,1353,12.5,2
train,1354,12.5,1
train,1355,15.0,1
train,1356,12.5,1
train,1357,11.5,1
train,1358,10.0,1
train,1359,14.0,1
train,1360,16.0,1
train,1361,15.0,1
train,1362,17.5,1
train,1363,21.0,1
train,1364,28.0,1
train,1365,33.0,1
train,1366,31.0,2
train,1367,18.0,1
train,1377,24.0,1
train,1383,24.0,1
train,1384,14.0,1
train,1385,12.0,1
train,1386,13.0,1
train,1387,14.0,1
train,1388,11.0,1
train,1389,12.0,2
train,1391,19.0,1
train,1392,15.0,2
train,1401,28.0,1
train,1411,19.25,2
train,1412,26.0,1
train,1413,26.0,1
train,1414,20.0,1
train,1433,24.0,1
train,1446,20.0,1
train,1447,22.0,1
train,1460,19.0,1
train,1474,23.0,1
train,1475,16.0,1
train,1477,12.0,1
train,1484,15.0,1
train,1485,30.0,1
train,1490,14.0,1
train,1493,24.0,1
train,1494,15.452381,3
train,1495,9.833334,2
train,1496,13.0,3
train,1497,3.0,1
train,1498,9.666667,3
train,1504,13.0,1
train,1513,15.0,1
train,1514,13.0,1
train,1517,15.0,1
train,1518,12.5,2
train,1527,14.0,1
train,1530,48.0,1
train,1531,48.0,1
train,1532,29.5,2
train,1533,26.5,2
train,1536,23.0,1
train,1544,15.0,1
train,1548,32.0,2
train,1551,14.0,1
train,1552,15.0,1
train,1554,26.0,1
train,1558,110.0,1
train,1559,62.5,2
train,1560,104.0,1
train,1561,111.0,1
train,1562,109.0,1
train,1563,109.0,1
train,1564,112.0,1
train,1574,67.0,1
train,1582,63.0,1
train,1583,58.5,1
train,1584,36.5,1
train,1585,41.0,3
train,1586,35.0,2
train,1587,31.5,2
train,1588,34.5,2
train,1589,41.75,2
train,1590,35.0,3
train,1591,30.5,3
train,1592,25.166666,3
train,1593,20.333334,3
train,1594,19.333334,3
train,1595,29.0,2
train,1596,27.0,2
train,1597,40.0,1
train,1598,12.0,1
train,1600,23.5,1
train,1601,24.666666,1
train,1602,14.0,1
train,1603,7.0,1
train,1604,5.0,1
train,1605,72.5,2
train,1606,70.0,2
train,1607,69.0,2
train,1608,144.0,1
train,1609,137.0,1
train,1611,128.0,1
train,1613,16.0,1
train,1620,13.0,1
train,1624,73.333336,1
train,1625,78.5,1
train,1626,73.5,1
train,1627,62.5,1
train,1628,48.0,3
train,1629,61.0,1
train,1630,57.5,1
train,1631,55.5,1
train,1632,55.5,1
train,1637,13.0,1
train,1642,11.0,2
train,1659,11.0,1
train,1666,44.0,1
train,1669,17.5,2
train,1676,28.5,2
train,1683,37.0,1
train,1690,42.0,1
train,1697,15.0,2
train,1704,63.5,2
train,1705,70.0,1
train,1706,67.0,1
train,1707,71.0,1
train,1708,76.0,1
train,1709,76.0,1
train,1710,43.5,1
train,1711,30.0,1
train,1712,21.0,1
train,1713,14.0,1
train,1725,59.0,1
train,1729,77.0,1
train,1730,70.0,1
train,1731,74.0,1
train,1732,65.75,2
train,1733,62.75,2
train,1734,45.666668,3
train,1735,48.333332,1
train,1736,45.0,1
train,1737,29.0,2
train,1738,45.0,1
train,1739,43.0,1
train,1740,44.0,1
train,1741,50.0,1
train,1742,63.0,2
train,1743,70.0,1
train,1754,78.0,1
train,1755,73.0,1
train,1756,71.0,1
train,1757,74.0,1
train,1758,79.0,1
train,1759,83.0,1
train,1760,82.0,1
train,1761,87.0,1
train,1762,82.0,1
train,1763,50.0,2
train,1764,75.0,1
train,1767,19.0,2
train,1777,18.0,1
train,1778,57.0,1
train,1780,57.666668,1
train,1781,61.5,1
train,1782,59.5,1
train,1783,58.0,1
train,1784,55.5,2
train,1785,56.75,2
train,1786,61.25,2
train,1787,43.5,2
train,1788,40.5,2
train,1789,65.0,1
train,1790,67.0,1
train,1791,58.5,2
train,1792,52.5,1
train,1793,19.0,1
train,1794,9.0,1
train,1795,26.0,1
train,1817,21.0,1
train,1826,23.0,1
train,1829,54.0,1
train,1854,15.0,1
train,1897,17.0,1
train,1905,35.0,1
train,1906,42.0,1
train,1907,32.0,2
train,1908,18.0,1
train,1921,15.0,1
train,1937,19.0,1
train,1938,11.0,1
train,1939,14.0,1
train,1940,27.0,1
train,1947,10.0,1
train,1948,18.0,1
train,1949,29.0,1
train,1986,17.0,1
train,2026,6.0,1
train,2027,13.0,1
train,2028,24.0,1
train,2029,31.5,1
train,2035,15.5,1
train,2036,8.0,1
train,2037,7.0,1
train,2049,18.0,1
train,2065,82.0,1
train,2066,77.0,1
train,2067,82.0,1
train,2068,81.0,1
train,2069,80.0,1
train,2070,53.0,1
train,2071,41.0,2
train,2072,33.0,2
train,2073,22.5,2
train,2074,26.5,2
train,2075,19.0,1
train,2076,26.0,1
train,2078,23.5,2
train,2079,31.0,1
train,2080,20.5,2
train,2081,11.0,1
train,2082,17.0,1
train,2083,13.0,1
train,2092,25.0,1
train,2103,14.0,1
train,2115,6.0,1
train,2116,10.0,1
train,2117,17.0,1
train,2126,23.0,1
train,2145,42.0,1
train,2146,53.0,1
train,2147,62.0,1
train,2148,72.0,1
train,2149,89.0,1
train,2150,99.0,1
train,2151,42.0,1
train,2164,21.0,1
train,2166,20.0,1
train,2183,69.666664,1
train,2185,37.5,1
train,2186,17.0,1
train,2200,27.0,1
train,2201,37.0,2
train,2204,68.0,1
train,2210,25.0,1
train,2213,39.0,1
train,2247,17.0,1
train,2248,17.0,1
train,2257,11.0,1
train,2258,19.0,1
train,2259,17.0,1
train,2260,18.0,1
train,2261,14.0,1
train,2262,17.0,1
train,2263,25.5,1
train,2264,29.0,1
train,2265,32.0,1
train,2266,40.0,1
train,2267,43.0,1
train,2268,46.333332,1
train,2269,47.0,1
train,2270,36.0,1
train,2271,33.0,1
train,2272,32.0,1
train,2273,34.0,1
train,2274,29.5,1
train,2275,19.0,1
train,2276,14.0,1
train,2277,11.0,1
train,2278,10.0,1
train,2279,13.0,1
train,2280,16.0,1
train,2310,15.0,1
train,2314,16.0,1
train,2320,22.0,1
train,2321,20.0,1
train,2327,14.0,1
train,2335,15.0,1
train,2338,14.0,1
train,2341,18.0,1
train,2342,16.5,2
train,2344,22.0,1
train,2345,19.0,1
train,2349,20.0,2
train,2356,15.0,2
train,2365,14.5,1
train,2366,12.0,1
train,2367,12.0,1
train,2369,9.0,1
train,2370,15.5,1
train,2371,18.333334,1
train,2372,24.0,1
train,2373,33.0,1
train,2374,38.0,1
train,2375,41.5,1
train,2376,23.0,1
train,2377,25.0,1
train,2380,14.0,1
train,2384,11.0,1
train,2385,20.0,1
train,2387,16.0,1
train,2389,19.0,1
train,2390,20.0,1
train,2391,20.5,1
train,2392,20.0,1
train,2393,19.0,1
train,2398,17.0,1
train,2401,20.0,1
train,2404,19.0,1
train,2406,22.0,1
train,2411,22.0,1
train,2418,23.0,1
train,2419,40.5,1
train,2420,46.0,1
train,2421,40.5,1
train,2422,32.0,1
train,2423,27.0,1
train,2424,17.0,1
train,2425,18.0,1
train,2426,18.0,1
train,2429,22.0,1
train,2432,24.0,1
train,2433,25.0,1
train,2436,35.0,1
train,2440,35.0,1
train,2443,30.0,1
train,2446,17.0,1
train,2449,18.0,1
train,2453,17.0,1
train,2455,15.0,1
train,2456,16.0,1
train,2460,16.0,1
train,2468,12.0,1
train,2470,29.0,1
train,2474,19.5,2
train,2475,15.0,1
train,2482,17.0,1
train,2488,17.0,1
train,2495,20.0,1
train,2502,15.0,1
train,2509,19.0,1
train,2512,14.0,1
train,2516,14.0,1
train,2517,15.0,1
train,2518,16.5,1
train,2519,13.666667,1
train,2520,12.0,1
train,2521,12.0,1
train,2522,12.5,1
train,2523,12.0,1
train,2524,14.5,1
train,2525,22.666666,1
train,2526,29.0,1
train,2527,37.0,1
train,2528,35.0,1
train,2529,30.0,1
train,2530,26.0,1
train,2531,24.5,1
train,2532,17.0,1
train,2533,14.0,1
train,2534,13.5,1
train,2538,25.0,1
train,2540,26.0,1
train,2543,14.0,1
train,2544,19.0,1
train,2548,21.0,1
train,2551,19.0,1
train,2553,21.0,1
train,2555,19.0,1
train,2626,39.5,1
train,2627,24.0,1
train,2628,38.0,1
train,2629,53.0,1
train,2631,23.0,1
train,2648,13.0,1
train,2719,22.5,1
train,2720,24.0,1
train,2721,16.0,1
train,2722,10.0,1
train,2723,11.0,1
train,2780,12.0,1
train,2813,12.0,1
train,2918,18.0,1
train,2924,26.0,1
train,2982,36.0,1
train,2983,27.0,1
train,2984,38.5,1
train,2985,34.0,1
train,2986,43.0,1
train,3066,23.0,1
train,3082,14.0,1
train,3105,17.0,1
train,3107,30.0,1
train,3181,26.0,1
train,3246,19.0,1
train,3298,29.0,1
train,3530,40.0,1
train,3531,33.0,1
train,3532,33.0,1
train,3533,33.0,1
tuning,0,19.148148,9
tuning,1,21.416666,6
tuning,2,16.083334,6
tuning,3,21.166666,6
tuning,4,18.333334,6
tuning,5,16.8,5
tuning,6,21.166666,3
tuning,7,25.333334,3
tuning,8,27.333334,3
tuning,9,23.0625,4
tuning,10,24.875,4
tuning,11,27.0,4
tuning,12,29.25,4
tuning,13,31.0,4
tuning,14,17.0,2
tuning,15,12.0,2
tuning,16,12.0,1
tuning,17,12.0,1
tuning,18,19.5,1
tuning,19,17.5,1
tuning,20,11.833334,2
tuning,21,13.666667,1
tuning,22,9.5,1
tuning,23,8.0,1
tuning,24,14.0,1
tuning,25,20.0,1
tuning,26,17.0,2
tuning,27,27.0,1
tuning,28,26.0,1
tuning,29,24.0,1
tuning,30,19.0,1
tuning,31,16.0,1
tuning,32,14.0,1
tuning,33,11.0,1
tuning,34,13.0,1
tuning,35,15.0,1
tuning,36,15.0,1
tuning,37,21.0,1
tuning,38,12.0,1
tuning,39,15.0,2
tuning,40,17.0,2
tuning,41,14.5,2
tuning,42,12.0,1
tuning,43,11.5,2
tuning,76,14.0,1
tuning,84,14.0,1
tuning,85,6.0,1
tuning,93,9.0,1
tuning,101,17.0,1
tuning,120,9.0,1
tuning,121,8.0,1
tuning,122,9.0,1
tuning,187,16.0,1
tuning,221,22.0,1
tuning,239,24.0,1
tuning,247,17.0,1
tuning,248,20.0,1
tuning,249,23.0,1
tuning,250,19.0,1
tuning,301,13.0,1
tuning,309,24.0,1
tuning,317,19.0,1
tuning,319,13.0,2
tuning,320,13.0,1
tuning,403,13.0,1
tuning,440,12.0,1
tuning,472,18.0,1
tuning,532,14.0,1
tuning,533,13.0,1
tuning,534,14.5,1
tuning,535,12.0,1
tuning,606,14.0,1
tuning,622,45.0,1
tuning,633,54.0,1
tuning,634,55.0,1
tuning,635,54.0,1
tuning,636,49.0,1
tuning,637,39.0,1
tuning,668,15.0,1
tuning,783,13.0,1
tuning,784,14.0,1
tuning,805,11.0,1
tuning,908,13.0,1
tuning,952,9.0,1
tuning,1014,10.0,1
tuning,1097,16.0,1
tuning,1251,14.0,1
tuning,1279,18.0,1
tuning,1322,13.0,1
tuning,1355,15.0,1
tuning,1511,10.0,1
tuning,1602,12.0,1
