split,day,daily_mean,subject_count
train,91,135.5,2
train,92,136.0,2
train,93,134.5,2
train,94,136.5,2
train,95,133.83333,3
train,96,138.75,2
train,97,139.5,2
train,98,136.0,2
train,99,137.0,3
train,100,137.5,2
train,101,139.5,4
train,102,136.0,1
train,103,138.0,1
train,104,139.0,2
train,105,132.0,1
train,106,133.5,2
train,107,130.0,1
train,108,131.0,1
train,109,136.0,1
train,110,131.0,1
train,111,139.0,2
train,112,138.5,2
train,113,140.0,2
train,114,140.0,2
train,115,138.16667,3
train,117,137.0,3
train,118,138.0,2
train,119,146.0,1
train,121,126.0,1
train,122,134.5,2
train,123,130.0,1
train,124,134.0,1
train,125,134.5,3
train,126,140.25,2
train,127,141.0,1
train,128,132.0,2
train,129,139.5,2
train,130,135.0,2
train,131,138.08334,2
train,132,139.25,3
train,133,139.5,2
train,134,142.5,1
train,135,136.25,2
train,136,128.0,2
train,139,136.5,2
train,140,124.0,1
train,143,139.0,1
train,148,132.0,1
train,149,141.5,2
train,150,140.5,2
train,151,144.0,1
train,152,141.0,2
train,153,140.0,2
train,154,137.5,2
train,155,136.5,2
train,156,137.25,2
train,157,138.33333,3
train,158,136.33333,3
train,159,137.75,2
train,160,137.0,2
train,161,136.0,1
train,162,134.0,1
train,164,135.66667,3
train,165,137.0,1
train,168,136.0,1
train,169,131.0,1
train,170,134.0,1
train,171,137.0,1
train,174,134.5,2
train,178,138.0,1
train,179,140.0,1
train,181,133.0,1
train,185,138.0,1
train,188,141.0,1
train,191,141.0,1
train,192,139.0,1
train,193,138.0,1
train,199,143.0,1
train,200,144.0,1
train,201,140.0,1
train,202,134.0,1
train,203,140.5,1
train,204,142.0,1
train,206,141.0,1
train,208,138.5,1
train,209,134.5,1
train,210,135.0,1
train,211,130.0,1
train,212,136.0,1
train,213,134.0,2
train,223,133.0,3
train,225,134.5,2
train,226,137.5,2
train,227,135.5,2
train,228,138.66667,3
train,229,141.0,2
train,230,141.66667,3
train,231,141.0,2
train,232,139.25,2
train,233,144.0,1
train,234,142.0,1
train,235,142.0,1
train,236,144.0,1
train,237,141.0,1
train,242,134.33333,1
train,243,133.0,1
train,244,137.66667,3
train,245,140.0,1
train,246,141.0,1
train,247,139.0,1
train,249,131.0,1
train,261,146.0,1
train,262,150.0,1
train,263,145.25,2
train,264,150.0,1
train,265,141.5,2
train,266,149.0,1
train,267,149.0,1
train,268,154.0,1
train,269,152.0,1
train,270,146.5,1
train,271,142.0,1
train,272,138.0,1
train,283,131.0,1
train,284,135.0,1
train,285,135.0,1
train,286,137.0,1
train,290,128.2,1
train,291,131.0,1
train,292,132.16666,2
train,293,136.0,2
train,294,135.0,1
train,312,141.0,1
train,314,142.0,1
train,315,140.0,1
train,317,139.0,1
train,318,138.0,1
train,321,128.0,1
train,322,125.0,1
train,326,136.0,1
train,327,140.5,2
train,328,140.0,1
train,329,140.0,1
train,333,133.0,1
train,336,135.5,1
train,342,139.0,2
train,343,137.0,1
train,344,139.0,1
train,345,136.0,1
train,348,141.0,1
train,350,138.0,1
train,355,129.0,1
train,356,138.0,1
train,361,141.0,1
train,365,136.75,2
train,366,138.0,1
train,367,137.0,1
train,369,143.0,1
train,370,137.0,1
train,383,137.0,1
train,384,140.0,1
train,393,143.0,1
train,395,143.0,1
train,396,141.0,1
train,397,139.0,1
train,398,141.5,2
train,399,140.5,1
train,400,140.0,1
train,401,142.5,1
train,402,138.33333,1
train,403,133.75,1
train,404,132.5,3
train,405,133.5,1
train,406,136.25,2
train,407,129.0,1
train,408,128.5,1
train,409,128.5,1
train,412,138.0,1
train,420,138.0,1
train,421,133.5,1
train,425,136.0,1
train,429,136.0,1
train,431,133.0,1
train,437,141.0,1
train,440,136.0,1
train,449,142.5,1
train,450,136.3,2
train,451,140.5,1
train,452,143.0,1
train,453,144.5,1
train,454,136.75,2
train,455,139.66667,3
train,456,141.0,2
train,457,140.75,2
train,458,138.125,2
train,459,139.2,1
train,460,137.5,1
train,461,135.75,2
train,462,138.66667,1
train,463,135.75,1
train,464,134.25,1
train,465,135.0,1
train,466,136.0,1
train,467,135.0,1
train,468,136.0,1
train,469,138.0,1
train,470,137.0,1
train,471,138.0,1
train,472,136.0,1
train,473,136.0,1
train,474,134.0,1
train,475,137.0,2
train,476,134.0,1
train,477,133.0,1
train,478,135.0,2
train,479,138.5,2
train,480,134.0,1
train,481,134.0,1
train,482,138.0,1
train,483,138.5,2
train,485,138.5,1
train,486,138.0,1
train,491,138.0,1
train,496,139.5,1
train,497,139.0,1
train,498,138.0,1
train,499,135.0,1
train,500,129.5,1
train,504,141.0,1
train,506,135.0,1
train,521,133.0,1
train,522,141.0,1
train,523,148.0,1
train,524,145.0,1
train,525,149.0,1
train,526,152.0,1
train,527,153.0,1
train,528,143.0,2
train,529,155.0,1
train,530,159.0,1
train,531,162.0,1
train,535,137.0,1
train,544,131.0,1
train,549,140.0,1
train,556,142.0,1
train,561,132.0,1
train,562,136.0,1
train,563,138.0,1
train,570,128.0,1
train,573,138.0,1
train,578,129.0,1
train,591,129.0,1
train,596,133.33333,1
train,597,133.0,1
train,598,135.0,1
train,599,136.0,1
train,600,139.0,1
train,602,132.0,1
train,608,127.0,1
train,609,128.5,1
train,610,131.5,1
train,611,130.0,1
train,612,134.0,2
train,613,134.0,1
train,614,136.33333,1
train,615,141.0,1
train,616,143.5,1
train,617,141.0,1
train,618,142.0,1
train,619,141.25,2
train,620,139.0,1
train,621,139.0,1
train,622,135.0,1
train,623,134.0,1
train,624,134.0,1
train,625,133.0,1
train,627,133.0,1
train,628,136.0,1
train,629,136.0,1
train,638,135.0,1
train,639,137.5,1
train,640,138.0,1
train,641,137.0,1
train,642,139.0,1
train,643,133.5,2
train,644,134.16666,2
train,645,135.0,2
train,646,134.25,2
train,647,133.5,2
train,648,133.66667,3
train,649,132.0,1
train,650,132.0,1
train,651,133.0,1
train,652,132.0,1
train,653,131.0,1
train,657,136.0,1
train,661,132.0,1
train,663,136.5,1
train,664,141.0,1
train,665,137.0,1
train,666,130.0,1
train,667,129.5,1
train,668,135.0,1
train,669,141.0,1
train,670,141.0,1
train,671,145.0,1
train,690,131.25,2
train,691,138.5,2
train,692,135.0,1
train,693,138.0,1
train,694,137.0,1
train,695,136.75,2
train,696,139.0,2
train,699,137.0,1
train,707,135.0,1
train,708,135.25,2
train,709,123.5,1
train,710,124.0,1
train,711,127.0,1
train,713,127.333336,1
train,714,131.0,1
train,715,138.0,1
train,716,137.0,1
train,717,134.0,1
train,718,139.5,1
train,719,136.5,1
train,720,134.0,1
train,721,126.666664,1
train,722,138.5,1
train,723,139.5,1
train,724,135.0,1
train,725,135.5,2
train,726,133.0,1
train,728,132.0,1
train,731,128.83333,2
train,732,123.666664,1
train,733,124.5,1
train,735,143.0,1
train,738,132.0,1
train,742,132.0,1
train,752,133.0,2
train,753,136.0,1
train,755,133.0,1
train,756,135.0,1
train,757,134.0,1
train,758,134.0,1
train,759,133.25,2
train,760,132.25,2
train,761,130.25,2
train,762,133.0,2
train,763,132.75,1
train,764,131.5,1
train,765,127.0,1
train,766,129.66667,1
train,767,129.25,2
train,768,133.83333,3
train,769,124.5,1
train,770,125.5,1
train,771,125.2,1
train,772,128.75,1
train,773,130.5,1
train,774,129.0,1
train,775,129.33333,1
train,776,131.6,1
train,777,133.25,1
train,778,133.0,1
train,779,132.5,1
train,780,132.66667,1
train,781,133.33333,1
train,782,132.66667,1
train,783,129.0,1
train,784,137.0,1
train,786,137.66667,1
train,787,136.0,1
train,788,137.0,1
train,789,137.0,1
train,790,136.0,3
train,791,136.0,1
train,796,132.0,1
train,798,142.0,1
train,803,135.0,1
train,808,135.0,1
train,813,136.0,1
train,823,140.0,1
train,829,141.5,2
train,830,149.0,1
train,831,150.5,1
train,832,145.0,1
train,833,134.0,1
train,834,139.0,1
train,837,140.0,1
train,838,140.0,1
train,845,140.0,1
train,846,139.0,1
train,847,134.0,1
train,855,140.0,1
train,866,137.5,1
train,867,139.25,2
train,868,136.0,2
train,869,138.5,1
train,870,133.0,1
train,871,133.5,1
train,872,134.0,1
train,873,133.0,1
train,874,134.0,1
train,876,142.0,1
train,882,142.0,2
train,883,145.0,1
train,884,142.0,1
train,885,144.0,1
train,886,142.0,1
train,887,134.0,2
train,888,139.0,1
train,889,143.0,1
train,890,142.0,1
train,902,142.0,1
train,917,137.0,1
train,918,136.0,1
train,919,132.0,1
train,920,129.0,1
train,921,137.33333,3
train,922,138.25,2
train,923,141.0,2
train,924,143.0,1
train,939,141.0,1
train,940,143.0,1
train,941,139.0,1
train,942,138.5,2
train,954,135.0,1
train,955,134.75,2
train,956,134.0,1
train,957,135.0,1
train,961,132.0,1
train,964,130.0,1
train,969,131.5,2
train,970,141.6,1
train,971,138.0,2
train,972,145.0,1
train,973,131.0,1
train,974,139.25,2
train,975,140.0,2
train,976,138.0,1
train,977,140.0,1
train,978,139.0,2
train,979,141.0,1
train,980,134.0,2
train,981,134.33333,3
train,982,136.33333,3
train,983,135.5,2
train,984,133.0,1
train,985,143.0,1
train,986,141.0,1
train,988,141.0,1
train,994,139.5,2
train,995,139.0,1
train,996,139.4,1
train,997,140.5,1
train,998,138.5,1
train,999,137.0,1
train,1000,139.0,1
train,1001,140.0,1
train,1002,142.0,1
train,1003,142.0,1
train,1004,144.0,1
train,1005,142.25,2
train,1006,142.0,1
train,1007,144.0,1
train,1008,145.5,1
train,1009,145.0,1
train,1010,143.0,1
train,1011,141.0,1
train,1012,139.0,1
train,1013,139.0,1
train,1014,141.0,1
train,1015,141.0,1
train,1021,139.0,1
train,1022,138.0,1
train,1023,139.0,1
train,1024,139.0,1
train,1035,133.0,1
train,1038,136.0,1
train,1041,134.75,1
train,1042,133.5,1
train,1043,134.66667,1
train,1044,136.5,1
train,1045,139.0,1
train,1056,141.0,1
train,1064,142.0,1
train,1068,130.25,2
train,1069,130.0,1
train,1070,130.0,1
train,1077,141.0,1
train,1109,138.0,1
train,1110,138.0,1
train,1111,136.0,1
train,1112,138.5,2
train,1113,137.5,2
train,1114,133.0,1
train,1115,136.0,1
train,1118,125.0,1
train,1127,132.0,1
train,1130,135.0,1
train,1131,139.0,1
train,1146,139.0,1
train,1147,137.0,1
train,1148,137.5,1
train,1149,134.0,1
train,1150,134.0,1
train,1151,133.0,1
train,1152,133.0,1
train,1153,131.0,1
train,1154,132.0,1
train,1155,131.0,1
train,1156,133.0,2
train,1157,132.33333,3
train,1158,131.66667,3
train,1159,134.0,2
train,1160,135.5,2
train,1161,134.25,2
train,1162,134.0,2
train,1163,134.0,2
train,1164,137.0,2
train,1165,135.0,2
train,1166,133.5,2
train,1167,134.5,2
train,1168,132.5,2
train,1169,132.33334,2
train,1170,132.75,2
train,1171,132.75,2
train,1172,133.5,2
train,1173,133.5,2
train,1174,133.5,2
train,1175,134.0,2
train,1176,136.5,2
train,1177,137.0,1
train,1178,138.0,1
train,1179,137.5,2
train,1180,140.0,1
train,1181,140.0,1
train,1182,141.0,2
train,1183,142.0,1
train,1189,137.0,1
train,1191,140.0,1
train,1193,139.0,1
train,1194,134.0,1
train,1195,136.5,1
train,1196,136.5,1
train,1197,135.0,1
train,1198,138.5,2
train,1199,138.0,1
train,1200,138.0,1
train,1201,136.0,1
train,1202,133.0,1
train,1203,133.0,1
train,1204,137.0,2
train,1205,133.0,1
train,1206,131.0,1
train,1207,133.0,1
train,1210,137.5,2
train,1213,137.0,1
train,1214,138.25,1
train,1215,138.0,1
train,1216,136.0,1
train,1217,138.5,1
train,1218,138.0,1
train,1219,139.0,1
train,1220,137.0,1
train,1221,138.0,2
train,1222,136.0,1
train,1223,132.5,2
train,1224,135.0,1
train,1225,137.0,1
train,1226,138.0,1
train,1227,139.0,1
train,1228,140.0,1
train,1229,136.0,1
train,1230,136.0,1
train,1231,137.0,2
train,1232,138.0,1
train,1233,137.0,1
train,1234,135.0,1
train,1235,138.0,1
train,1236,136.0,1
train,1239,144.0,1
train,1242,140.75,2
train,1243,139.25,2
train,1244,141.5,2
train,1245,140.5,2
train,1246,144.0,1
train,1247,147.0,1
train,1248,143.0,1
train,1249,146.0,1
train,1250,141.5,2
train,1251,139.0,1
train,1252,140.0,1
train,1253,139.0,1
train,1254,137.0,2
train,1255,137.0,1
train,1256,137.0,1
train,1257,133.0,2
train,1258,132.25,2
train,1259,130.66667,1
train,1260,133.0,2
train,1261,128.0,1
train,1262,131.25,1
train,1263,130.75,1
train,1264,133.0,1
train,1265,133.75,1
train,1266,135.33333,1
train,1267,133.2,1
train,1268,134.33333,1
train,1292,138.0,1
train,1293,139.0,1
train,1297,139.0,1
train,1298,134.0,1
train,1299,133.0,1
train,1300,134.0,1
train,1301,138.5,2
train,1302,135.0,1
train,1303,139.0,1
train,1310,140.0,1
train,1314,142.0,1
train,1335,137.0,1
train,1336,144.0,1
train,1337,130.33333,1
train,1338,134.5,2
train,1339,138.5,1
train,1340,142.5,1
train,1341,141.5,1
train,1342,142.0,1
train,1344,135.0,1
train,1351,142.0,1
train,1352,138.0,1
train,1353,139.0,2
train,1354,142.66667,1
train,1355,142.0,1
train,1356,137.0,1
train,1357,139.0,1
train,1358,145.5,1
train,1359,143.0,1
train,1360,144.0,1
train,1361,141.0,1
train,1362,134.5,1
train,1363,136.0,1
train,1364,141.0,1
train,1365,141.0,1
train,1366,141.0,2
train,1367,143.0,1
train,1377,137.0,1
train,1383,135.0,1
train,1384,138.0,1
train,1385,138.0,1
train,1386,140.0,1
train,1387,137.0,1
train,1388,141.0,1
train,1389,140.5,2
train,1391,135.0,1
train,1392,138.5,2
train,1401,137.0,1
train,1411,134.0,2
train,1412,134.0,1
train,1413,139.0,1
train,1414,141.0,1
train,1433,136.0,1
train,1446,138.0,1
train,1447,137.0,1
train,1460,139.0,1
train,1474,142.0,1
train,1475,138.0,1
train,1477,135.0,1
train,1484,140.0,1
train,1485,139.0,1
train,1490,134.0,1
train,1493,129.5,1
train,1494,138.2619,3
train,1495,135.58334,2
train,1496,137.66667,3
train,1497,139.0,1
train,1498,137.5,2
train,1504,131.0,1
train,1512,142.0,1
train,1513,131.5,1
train,1514,136.0,1
train,1517,141.0,1
train,1518,139.5,2
train,1527,135.0,1
train,1530,138.33333,1
train,1531,140.0,1
train,1532,136.0,2
train,1533,141.5,2
train,1536,135.0,1
train,1544,130.0,1
train,1548,138.0,2
train,1551,137.0,1
train,1552,142.0,1
train,1554,135.0,1
train,1558,135.0,1
train,1559,137.0,2
train,1560,136.0,1
train,1561,139.0,1
train,1562,137.0,1
train,1563,137.0,1
train,1564,141.0,1
train,1574,138.0,1
train,1582,130.0,1
train,1583,132.0,1
train,1584,137.0,1
train,1585,138.83333,3
train,1586,139.0,2
train,1587,139.0,2
train,1588,138.5,2
train,1589,140.0,2
train,1590,138.0,3
train,1591,139.33333,3
train,1592,137.66667,3
train,1593,138.66667,3
train,1594,139.0,3
train,1595,136.5,2
train,1596,136.5,2
train,1597,136.0,1
train,1598,136.0,1
train,1600,143.0,1
train,1601,142.0,1
train,1602,140.0,1
train,1603,141.0,1
train,1604,140.0,1
train,1605,135.5,2
train,1606,137.5,2
train,1607,138.5,2
train,1608,135.0,1
train,1609,136.0,1
train,1611,133.0,1
train,1613,138.0,1
train,1620,136.0,1
train,1624,135.33333,1
train,1625,139.25,1
train,1626,136.0,1
train,1627,132.5,1
train,1628,134.66667,3
train,1629,131.66667,1
train,1630,133.66667,1
train,1631,134.5,1
train,1632,134.5,1
train,1637,141.0,1
train,1642,144.5,2
train,1659,141.0,1
train,1666,139.0,1
train,1669,140.5,2
train,1676,139.5,2
train,1683,138.0,1
train,1690,139.0,1
train,1697,137.5,2
train,1704,138.0,2
train,1705,139.0,1
train,1706,139.0,1
train,1707,138.0,1
train,1708,138.0,1
train,1709,139.0,1
train,1710,130.5,1
train,1711,137.0,1
train,1712,135.0,1
train,1713,143.0,1
train,1725,134.0,1
train,1729,137.0,1
train,1730,140.0,1
train,1731,136.0,1
train,1732,135.625,2
train,1733,135.25,2
train,1734,137.66667,3
train,1735,134.66667,1
train,1736,141.0,1
train,1737,138.0,2
train,1738,132.0,1
train,1739,135.0,1
train,1740,132.0,1
train,1741,134.0,1
train,1742,134.0,2
train,1743,132.0,1
train,1754,133.0,1
train,1755,135.0,1
train,1756,138.0,1
train,1757,135.0,1
train,1758,134.0,1
train,1759,135.0,1
train,1760,133.0,1
train,1761,132.5,1
train,1762,129.0,1
train,1763,138.5,2
train,1764,135.0,1
train,1767,142.0,2
train,1777,142.0,1
train,1778,139.0,1
train,1780,134.33333,1
train,1781,136.0,1
train,1782,135.5,1
train,1783,135.0,1
train,1784,135.0,2
train,1785,136.25,2
train,1786,135.75,2
train,1787,138.5,2
train,1788,138.0,2
train,1789,136.0,1
train,1790,137.0,1
train,1791,136.0,2
train,1792,140.5,1
train,1793,136.0,1
train,1794,142.0,1
train,1795,139.0,1
train,1817,139.0,1
train,1826,137.0,1
train,1829,136.0,1
train,1854,143.0,1
train,1897,141.0,1
train,1905,136.0,1
train,1906,142.0,1
train,1907,142.5,2
train,1908,138.0,1
train,1921,136.0,1
train,1937,136.0,1
train,1938,136.0,1
train,1939,142.0,1
train,1940,137.0,1
train,1947,139.0,1
train,1948,140.0,1
train,1949,136.0,1
train,2026,135.0,1
train,2027,142.0,1
train,2028,137.0,1
train,2029,137.0,1
train,2035,139.0,1
train,2036,135.0,1
train,2037,136.0,1
train,2065,129.66667,1
train,2066,133.5,1
train,2067,137.0,1
train,2068,137.0,1
train,2069,139.0,1
train,2070,140.0,1
train,2071,136.0,2
train,2072,135.5,2
train,2073,137.5,2
train,2074,138.0,2
train,2075,135.0,1
train,2076,136.0,1
train,2078,137.0,2
train,2079,139.0,1
train,2080,135.0,2
train,2081,136.0,1
train,2082,137.0,1
train,2083,136.0,1
train,2103,144.0,1
train,2115,136.0,1
train,2116,131.0,1
train,2117,135.0,1
train,2126,134.0,1
train,2145,133.0,1
train,2146,136.0,1
train,2147,133.0,1
train,2148,133.0,1
train,2149,134.0,1
train,2150,134.0,1
train,2164,132.0,1
train,2183,129.66667,1
train,2185,131.0,1
train,2186,134.0,1
train,2200,137.0,1
train,2201,135.0,1
train,2204,130.0,1
train,2210,136.0,1
train,2213,135.0,1
train,2247,136.0,1
train,2248,144.0,1
train,2257,142.0,1
train,2258,146.0,1
train,2259,146.0,1
train,2260,145.0,1
train,2261,144.0,1
train,2262,146.0,1
train,2263,140.66667,1
train,2264,139.0,1
train,2265,138.5,1
train,2266,137.0,1
train,2267,143.0,1
train,2268,144.66667,1
train,2269,147.0,1
train,2270,144.0,1
train,2271,151.0,1
train,2272,150.75,1
train,2273,147.25,1
train,2274,145.0,1
train,2275,141.0,1
train,2276,139.0,1
train,2277,141.0,1
train,2278,143.0,1
train,2279,141.0,1
train,2280,140.0,1
train,2320,144.0,1
train,2341,137.0,1
train,2349,137.5,2
train,2356,141.5,2
train,2365,143.33333,1
train,2366,146.0,1
train,2367,144.0,1
train,2369,140.0,1
train,2370,139.0,1
train,2371,143.33333,1
train,2372,140.0,1
train,2373,139.0,1
train,2374,139.0,1
train,2375,138.5,1
train,2376,139.0,1
train,2377,140.0,1
train,2389,139.0,1
train,2390,141.0,1
train,2391,142.0,1
train,2392,144.0,1
train,2393,144.0,1
train,2406,140.0,1
train,2418,137.0,1
train,2419,138.66667,1
train,2420,140.0,1
train,2421,142.0,1
train,2422,138.0,1
train,2423,142.5,1
train,2424,143.0,1
train,2425,143.0,1
train,2426,145.0,1
train,2436,135.0,1
train,2443,140.0,1
train,2470,136.0,1
train,2474,135.0,1
train,2518,144.0,1
train,2519,144.0,1
train,2520,146.5,1
train,2521,144.0,1
train,2522,144.0,1
train,2523,144.0,1
train,2524,143.5,1
train,2525,143.0,1
train,2526,142.33333,1
train,2527,144.0,1
train,2528,141.0,1
train,2529,141.0,1
train,2530,143.0,1
train,2531,142.0,1
train,2532,144.0,1
train,2533,142.0,1
train,2534,143.0,1
train,2626,137.5,1
train,2627,137.0,1
train,2628,137.0,1
train,2629,137.0,1
train,2631,142.0,1
train,2648,141.0,1
train,2719,136.0,1
train,2720,136.0,1
train,2721,138.0,1
train,2722,140.0,1
train,2723,142.0,1
train,2780,143.0,1
train,2813,140.0,1
train,2918,140.0,1
train,2924,144.0,1
train,2982,137.5,1
train,2983,135.0,1
train,2984,134.5,1
train,2985,137.0,1
train,2986,133.0,1
train,3066,146.0,1
train,3082,141.0,1
train,3105,144.0,1
train,3107,140.0,1
train,3181,138.0,1
train,3246,142.0,1
train,3298,140.0,1
train,3530,138.0,1
train,3531,141.0,1
train,3532,142.0,1
train,3533,139.0,1
tuning,0,136.78334,10
tuning,1,137.08333,6
tuning,2,136.58333,6
tuning,3,137.33333,6
tuning,4,136.58333,6
tuning,5,138.4,5
tuning,6,134.66667,3
tuning,7,136.66667,3
tuning,8,135.33333,3
tuning,9,133.8125,4
tuning,10,133.75,4
tuning,11,134.41666,4
tuning,12,134.08334,4
tuning,13,135.0,4
tuning,14,135.5,2
tuning,15,136.0,2
tuning,16,139.0,1
tuning,17,142.0,1
tuning,18,144.0,1
tuning,19,148.5,1
tuning,20,138.5,2
tuning,21,141.66667,1
tuning,22,146.5,1
tuning,23,146.5,1
tuning,24,146.0,1
tuning,25,146.0,1
tuning,26,142.0,2
tuning,27,142.5,1
tuning,28,143.0,1
tuning,29,142.0,1
tuning,30,142.0,1
tuning,31,142.0,1
tuning,32,139.0,1
tuning,33,138.0,1
tuning,34,137.0,1
tuning,35,139.0,1
tuning,36,138.0,1
tuning,37,144.0,1
tuning,38,140.0,1
tuning,39,136.5,2
tuning,40,137.0,2
tuning,41,136.5,2
tuning,42,140.0,1
tuning,43,137.0,2
tuning,76,138.0,1
tuning,84,140.0,1
tuning,85,138.0,1
tuning,93,138.0,1
tuning,101,139.0,1
tuning,120,138.0,1
tuning,121,138.0,1
tuning,122,138.0,1
tuning,187,135.0,1
tuning,221,144.0,1
tuning,239,144.0,1
tuning,247,140.0,1
tuning,248,140.0,1
tuning,249,141.0,1
tuning,250,139.0,1
tuning,301,139.0,1
tuning,309,139.0,1
tuning,317,139.5,1
tuning,319,142.0,2
tuning,320,145.0,1
tuning,403,140.0,1
tuning,440,139.0,1
tuning,472,138.0,1
tuning,532,136.0,1
tuning,533,135.0,1
tuning,534,136.0,1
tuning,535,135.0,1
tuning,606,141.0,1
tuning,622,142.0,1
tuning,633,140.5,1
tuning,634,139.0,1
tuning,635,140.0,1
tuning,636,136.0,1
tuning,637,136.0,1
tuning,668,142.0,1
tuning,783,142.0,1
tuning,784,139.0,1
tuning,805,141.0,1
tuning,908,140.0,1
tuning,952,139.0,1
tuning,1014,136.0,1
tuning,1097,138.0,1
tuning,1251,137.0,1
tuning,1279,139.0,1
tuning,1355,138.0,1
tuning,1511,138.0,1
tuning,1602,139.0,1
