split,day,daily_mean,subject_count
train,109,62.366665,9
train,110,70.13333,9
train,111,61.403706,27
train,112,63.61111,18
train,113,57.51667,18
train,114,64.48333,18
train,115,61.841667,36
train,117,64.96389,36
train,118,68.13636,22
train,119,65.933334,9
train,121,53.833332,9
train,122,51.45652,23
train,123,45.633335,9
train,124,56.6,18
train,125,58.56774,31
train,126,62.682606,23
train,127,61.95,14
train,128,69.775,12
train,129,62.694443,18
train,130,50.84815,27
train,131,53.19265,68
train,132,46.99138,58
train,133,39.343334,30
train,134,40.256664,30
train,135,50.55714,28
train,136,49.107998,25
train,139,66.816666,18
train,140,52.37778,9
train,143,58.566666,9
train,148,59.911114,9
train,149,60.783333,18
train,150,55.75,18
train,151,54.411114,9
train,152,63.578125,32
train,153,65.209526,21
train,154,54.8,14
train,155,66.450005,24
train,156,68.069565,23
train,157,67.95556,27
train,158,76.31852,27
train,159,95.06363,22
train,160,82.23333,18
train,161,86.85556,9
train,162,91.27778,9
train,164,74.35926,27
train,165,60.588886,9
train,166,143.375,4
train,168,73.71111,9
train,169,59.393333,15
train,170,66.27778,9
train,171,64.99231,13
train,174,56.672222,18
train,178,57.866665,9
train,179,61.855556,9
train,181,65.41111,9
train,185,57.444443,9
train,188,71.17777,9
train,191,71.666664,18
train,192,61.244446,9
train,193,66.73846,13
train,199,60.133335,9
train,200,53.16923,13
train,201,55.015385,13
train,202,49.34444,9
train,203,62.666668,12
train,204,62.411114,9
train,206,52.159996,5
train,208,56.605556,18
train,209,52.522224,18
train,210,48.155556,9
train,211,48.46154,13
train,212,53.092308,13
train,213,56.93571,14
train,223,69.59259,27
train,225,78.04706,17
train,226,61.70555,18
train,227,59.12222,18
train,228,56.835716,28
train,229,58.926315,19
train,230,60.18485,33
train,231,57.407997,25
train,232,66.36957,23
train,233,64.830765,13
train,234,75.63077,13
train,235,74.8,9
train,236,82.48889,9
train,237,84.155556,9
train,242,94.07778,27
train,243,94.97222,18
train,244,79.225006,36
train,245,90.933334,9
train,246,86.7,9
train,247,84.899994,9
train,249,49.34,5
train,258,61.566666,6
train,261,73.48889,9
train,262,69.977776,9
train,263,84.695,20
train,264,74.45555,9
train,265,58.37143,14
train,266,69.98889,9
train,267,68.388885,9
train,268,67.155556,9
train,269,59.859997,10
train,270,57.190002,10
train,271,55.28,5
train,272,53.02,5
train,280,68.2,4
train,283,54.6,9
train,284,39.3,4
train,285,66.05,8
train,286,57.73333,9
train,290,66.94483,29
train,291,62.51111,9
train,292,62.478428,51
train,293,60.56111,18
train,294,50.51111,9
train,295,67.65,4
train,300,79.675,4
train,301,87.925,4
train,312,54.622223,9
train,314,55.340004,5
train,315,66.01111,9
train,317,60.73333,9
train,318,69.26667,9
train,321,54.300003,9
train,322,54.011112,9
train,326,58.23333,9
train,327,58.444443,18
train,328,66.3389,18
train,329,60.833332,9
train,333,64.600006,9
train,336,67.62222,18
train,342,78.0,18
train,343,75.73077,13
train,344,72.87778,9
train,345,67.299995,9
train,348,72.066666,9
train,350,81.67777,9
train,353,67.0,4
train,355,60.300003,9
train,356,81.477776,9
train,361,57.855556,9
train,362,56.237503,8
train,365,73.78108,37
train,366,52.12222,9
train,367,55.077778,9
train,369,64.844444,9
train,370,64.01111,9
train,383,64.46667,9
train,384,64.77778,9
train,393,72.13077,13
train,395,69.0,9
train,396,63.87143,14
train,397,62.76667,9
train,398,62.694443,18
train,399,62.55714,14
train,400,66.02857,14
train,401,63.721428,14
train,402,66.928,25
train,403,63.409996,20
train,404,58.24643,28
train,405,62.07857,14
train,406,62.652172,23
train,407,68.049995,22
train,408,73.00714,14
train,409,73.25,14
train,412,65.78889,9
train,420,69.111115,9
train,421,59.933334,18
train,425,63.12222,9
train,429,73.433334,9
train,431,70.35556,9
train,437,69.1,4
train,440,65.86667,9
train,449,61.35263,19
train,450,58.0,50
train,451,48.08421,19
train,452,46.977272,22
train,453,46.85,22
train,454,71.2619,21
train,455,55.084747,59
train,456,51.2,28
train,457,48.48857,35
train,458,50.391666,36
train,459,55.296295,27
train,460,45.08276,29
train,461,51.699997,36
train,462,43.704166,24
train,463,49.954166,24
train,464,47.396553,29
train,465,46.86,25
train,466,45.00714,14
train,467,40.81111,9
train,468,41.466667,9
train,469,45.300003,9
train,470,47.977776,9
train,471,52.233334,9
train,472,56.055557,9
train,473,63.192307,13
train,474,65.42222,9
train,475,67.20526,19
train,476,57.055557,9
train,477,58.899998,9
train,478,63.100002,18
train,479,59.97222,18
train,480,72.19444,18
train,481,68.54445,9
train,482,78.95385,13
train,483,59.137497,16
train,485,67.82778,18
train,486,61.26667,9
train,491,63.699997,9
train,496,46.261112,18
train,497,48.333332,9
train,498,50.0,9
train,499,50.966667,9
train,500,60.05,10
train,504,61.133335,9
train,506,58.27778,9
train,510,35.116665,6
train,521,57.81111,9
train,522,58.90556,18
train,523,60.0,9
train,524,56.54445,9
train,525,59.022224,9
train,526,62.46316,19
train,527,68.17273,22
train,528,67.299995,23
train,529,69.08889,9
train,530,73.26667,9
train,531,85.477776,9
train,535,61.433334,9
train,544,47.04,5
train,549,64.833336,9
train,556,52.966667,9
train,561,90.255554,9
train,562,90.94444,9
train,563,91.07778,9
train,570,48.94,5
train,573,68.72222,9
train,578,49.36,5
train,591,44.288887,9
train,596,64.566666,27
train,597,54.633335,9
train,598,51.800003,9
train,599,54.68889,9
train,600,60.98889,9
train,602,67.92222,9
train,608,73.03333,9
train,609,64.111115,18
train,610,73.875,12
train,611,68.28889,9
train,612,60.021427,14
train,613,66.32223,9
train,614,62.405262,19
train,615,61.133335,9
train,616,61.503845,26
train,617,50.988888,9
train,618,46.46154,13
train,619,58.68182,22
train,620,62.05,12
train,621,67.13333,12
train,622,66.72222,9
train,623,72.18889,9
train,624,72.21111,9
train,625,80.0,9
train,627,82.87727,22
train,628,62.98889,9
train,629,61.53,10
train,637,65.78333,6
train,638,72.12222,9
train,639,63.566666,18
train,640,67.30769,13
train,641,64.94375,16
train,642,50.71,10
train,643,50.103706,27
train,644,46.31071,28
train,645,46.652172,23
train,646,47.773914,23
train,647,47.804348,23
train,648,48.464443,45
train,649,45.877777,9
train,650,46.122223,9
train,651,48.899998,9
train,652,49.911114,9
train,653,50.211113,9
train,657,59.677776,9
train,661,54.044445,9
train,663,54.6,18
train,664,51.800003,9
train,665,48.1,9
train,666,45.377777,9
train,667,46.514286,14
train,668,50.504345,23
train,669,49.566666,9
train,670,51.011112,9
train,671,63.8,4
train,672,48.325,4
train,678,92.825,4
train,690,78.94815,27
train,691,74.6,16
train,692,102.04445,9
train,693,103.71111,9
train,694,110.26667,9
train,695,77.751854,27
train,696,82.2,18
train,699,62.444443,9
train,707,57.34444,9
train,708,55.662964,27
train,709,53.592857,14
train,710,52.2,14
train,711,54.32143,14
train,713,70.200005,27
train,714,50.263638,11
train,715,64.100006,9
train,716,67.73333,9
train,717,64.78889,9
train,718,60.92143,14
train,719,56.5,14
train,720,65.53077,13
train,721,68.27778,27
train,722,54.535713,14
train,723,56.792854,14
train,724,55.933334,9
train,725,68.52778,18
train,726,60.84444,9
train,728,77.17777,9
train,731,60.621876,32
train,732,52.221737,23
train,733,53.721428,14
train,735,54.48,5
train,736,68.683334,6
train,738,53.244446,9
train,742,69.100006,9
train,748,65.6,6
train,752,67.12778,18
train,753,78.888885,27
train,755,78.28889,9
train,756,70.75,14
train,757,69.48889,9
train,758,64.307144,14
train,759,58.084614,26
train,760,57.855556,27
train,761,56.526085,23
train,762,66.28148,27
train,763,72.32,20
train,764,67.97143,14
train,765,64.2,18
train,766,56.196774,31
train,767,64.15676,37
train,768,62.93704,54
train,769,66.935715,28
train,770,54.291668,24
train,771,52.706898,29
train,772,56.216663,24
train,773,54.1875,24
train,774,67.74074,27
train,775,67.922226,27
train,776,66.02,45
train,777,67.10556,36
train,778,61.56111,36
train,779,58.76389,36
train,780,56.125927,27
train,781,55.58889,27
train,782,54.08148,27
train,783,53.800003,18
train,784,61.5,9
train,786,51.604347,23
train,787,45.52,15
train,788,41.88889,9
train,789,45.733334,9
train,790,55.648148,27
train,791,49.633335,9
train,796,60.800003,9
train,798,69.255554,9
train,803,53.622223,9
train,808,68.388885,9
train,813,49.166668,9
train,823,52.120003,5
train,829,70.27778,18
train,830,83.32223,9
train,831,76.416664,18
train,832,68.51,10
train,833,61.27,10
train,834,48.914284,7
train,837,76.77778,9
train,838,87.36667,9
train,845,75.67777,9
train,846,63.140003,5
train,847,62.18,5
train,855,53.9,5
train,866,63.57857,14
train,867,59.03913,23
train,868,57.756523,23
train,869,64.75,14
train,870,64.45555,9
train,871,66.8,14
train,872,71.05556,9
train,873,69.399994,9
train,874,54.78889,9
train,876,55.359997,5
train,882,57.12778,18
train,883,55.646667,15
train,884,46.055557,9
train,885,44.566666,9
train,886,45.199997,9
train,887,49.22222,18
train,888,46.755554,9
train,889,51.28889,9
train,890,51.51111,9
train,902,64.62222,9
train,917,53.455555,9
train,918,43.954544,11
train,919,51.433334,9
train,920,51.911114,9
train,921,61.443478,23
train,922,65.46296,27
train,923,64.92609,23
train,924,71.36667,9
train,939,48.37778,9
train,940,45.588886,9
train,941,46.244446,9
train,942,47.142857,14
train,954,66.9087,23
train,955,59.54348,23
train,956,66.24286,14
train,957,65.05,14
train,961,46.65556,9
train,964,52.440002,5
train,969,67.06111,18
train,970,66.35406,37
train,971,48.399998,14
train,972,51.316666,6
train,973,64.23333,9
train,974,57.707405,27
train,975,58.649998,18
train,976,64.53333,9
train,977,54.584614,13
train,978,60.0,18
train,979,54.588886,9
train,980,62.603226,31
train,981,57.265625,32
train,982,58.2,27
train,983,52.705555,18
train,984,46.14,10
train,985,54.166668,9
train,986,49.52,10
train,987,27.0,2
train,988,48.022224,9
train,994,63.449997,18
train,995,37.292305,13
train,996,42.65306,49
train,997,43.64737,19
train,998,46.735714,14
train,999,45.17857,14
train,1000,43.600002,14
train,1001,37.31111,9
train,1002,43.18571,14
train,1003,39.655556,9
train,1004,41.0,9
train,1005,44.66522,23
train,1006,38.476925,13
train,1007,38.763638,22
train,1008,50.114285,14
train,1009,48.433334,9
train,1010,47.866665,9
train,1011,47.988888,9
train,1012,47.266666,9
train,1013,48.966667,9
train,1014,53.055557,9
train,1015,52.879997,5
train,1021,65.5,9
train,1022,60.014286,14
train,1023,53.5,5
train,1024,68.0,9
train,1035,38.875,8
train,1038,95.066666,9
train,1041,95.34167,36
train,1042,88.994446,18
train,1043,62.091305,23
train,1044,58.75714,14
train,1045,62.677776,9
train,1056,82.314285,7
train,1064,48.555557,9
train,1068,54.27037,27
train,1069,58.477776,9
train,1070,44.766666,6
train,1077,59.87778,9
train,1109,72.2,9
train,1110,47.77778,9
train,1111,45.633335,9
train,1112,56.333332,18
train,1113,56.98889,18
train,1114,43.77778,9
train,1115,46.011112,9
train,1118,46.3875,8
train,1127,49.54,5
train,1130,63.56111,18
train,1131,71.32223,9
train,1146,41.605556,18
train,1147,30.885714,14
train,1148,33.11818,22
train,1149,34.157894,19
train,1150,34.422222,18
train,1151,29.745455,11
train,1152,33.97,10
train,1153,35.022224,9
train,1154,35.377777,9
train,1155,36.78,10
train,1156,40.872726,22
train,1157,45.563416,41
train,1158,44.234375,32
train,1159,36.607143,28
train,1160,35.827274,22
train,1161,42.71111,27
train,1162,40.53889,18
train,1163,37.58421,19
train,1164,39.083332,18
train,1165,37.847828,23
train,1166,37.8,22
train,1167,40.56316,19
train,1168,36.9,25
train,1169,46.021427,28
train,1170,42.622223,27
train,1171,46.809525,21
train,1172,42.930435,23
train,1173,43.891304,23
train,1174,43.192,25
train,1175,40.081818,22
train,1176,42.059258,27
train,1177,43.044445,18
train,1178,43.144444,9
train,1179,42.26923,26
train,1180,35.884617,13
train,1181,36.17692,13
train,1182,58.183334,18
train,1183,44.011112,9
train,1189,73.0,9
train,1191,69.07778,9
train,1193,70.744446,9
train,1194,51.54445,9
train,1195,50.194443,18
train,1196,52.050003,18
train,1197,48.122223,9
train,1198,53.28889,18
train,1199,43.977776,9
train,1200,43.933334,9
train,1201,49.46,5
train,1202,46.577778,9
train,1203,49.288887,9
train,1204,57.47222,18
train,1205,47.100002,9
train,1206,47.866665,9
train,1207,50.288887,9
train,1210,62.51667,18
train,1213,61.65556,18
train,1214,46.994446,36
train,1215,46.85484,31
train,1216,44.373333,15
train,1217,45.588886,18
train,1218,43.655556,9
train,1219,43.699997,9
train,1220,45.677776,9
train,1221,43.592308,13
train,1222,45.244446,9
train,1223,45.964706,17
train,1224,46.755554,9
train,1225,49.411114,9
train,1226,51.033333,9
train,1227,51.800003,9
train,1228,51.399998,9
train,1229,50.11111,9
train,1230,52.788887,9
train,1231,50.97222,18
train,1232,52.23333,9
train,1233,54.18889,9
train,1234,53.744446,9
train,1235,50.077778,9
train,1236,52.911114,9
train,1239,46.199997,9
train,1242,47.992596,27
train,1243,48.42609,23
train,1244,45.372223,18
train,1245,39.74231,26
train,1246,43.184616,13
train,1247,44.99231,13
train,1248,40.792305,13
train,1249,40.361538,13
train,1250,39.341175,17
train,1251,41.149998,14
train,1252,44.415386,13
train,1253,49.26667,9
train,1254,44.616665,18
train,1255,47.022224,9
train,1256,43.164284,14
train,1257,43.30909,22
train,1258,42.422222,27
train,1259,39.86129,31
train,1260,39.609756,41
train,1261,38.496296,27
train,1262,43.654053,37
train,1263,48.71212,33
train,1264,56.68182,22
train,1265,42.38125,32
train,1266,42.608334,24
train,1267,49.37742,31
train,1268,52.15294,17
train,1292,50.433334,9
train,1293,52.199997,9
train,1297,65.95555,9
train,1298,52.0,14
train,1299,49.444443,9
train,1300,53.022224,9
train,1301,54.528572,14
train,1302,55.585716,14
train,1303,53.440002,5
train,1310,55.659996,5
train,1314,73.15,2
train,1335,44.15,8
train,1336,56.140003,5
train,1337,67.50869,23
train,1338,73.666664,27
train,1339,67.57857,14
train,1340,65.942856,14
train,1341,66.21429,14
train,1342,69.94444,9
train,1344,46.88889,9
train,1351,52.88889,9
train,1352,52.7,14
train,1353,56.426315,19
train,1354,58.015385,13
train,1355,49.67778,9
train,1356,49.74286,14
train,1357,51.12857,14
train,1358,52.24286,14
train,1359,53.62222,9
train,1360,52.54,5
train,1361,52.755554,9
train,1362,51.383335,18
train,1363,52.82222,9
train,1364,53.68889,9
train,1365,54.15556,9
train,1366,56.07857,14
train,1367,52.577778,9
train,1377,46.7875,8
train,1383,50.61111,18
train,1384,50.966667,9
train,1385,49.588886,9
train,1386,49.899998,9
train,1387,50.67778,9
train,1388,50.966667,9
train,1389,48.93846,13
train,1391,53.155556,9
train,1392,47.81111,18
train,1401,53.48,5
train,1411,66.28276,29
train,1412,69.81111,9
train,1413,69.87778,9
train,1414,71.96667,9
train,1433,48.2125,8
train,1446,56.411114,9
train,1447,57.01111,9
train,1460,56.61111,9
train,1466,77.025,4
train,1474,63.699997,9
train,1475,61.633335,9
train,1477,59.87778,9
train,1484,56.32222,9
train,1485,59.27778,9
train,1490,55.255554,9
train,1493,57.514286,14
train,1494,54.680702,57
train,1495,54.931705,41
train,1496,54.015385,26
train,1497,59.607693,13
train,1498,50.590477,21
train,1504,53.012497,8
train,1512,61.825,4
train,1513,58.121426,14
train,1514,50.16,5
train,1517,55.34444,9
train,1518,55.25714,14
train,1527,55.966667,9
train,1530,70.13478,23
train,1531,59.46,10
train,1532,64.58148,27
train,1533,56.92143,14
train,1536,57.300003,9
train,1544,45.0875,8
train,1548,54.309998,10
train,1551,50.739998,5
train,1552,56.38889,9
train,1554,60.911114,9
train,1558,73.95555,9
train,1559,60.38889,18
train,1560,73.77778,9
train,1561,76.566666,9
train,1562,74.977776,9
train,1563,72.666664,9
train,1564,76.37778,9
train,1574,68.23333,9
train,1582,106.0,18
train,1583,104.91364,22
train,1584,73.111115,18
train,1585,84.424995,32
train,1586,77.52,20
train,1587,83.47222,18
train,1588,81.461105,18
train,1589,71.13871,31
train,1590,65.716125,31
train,1591,64.74762,42
train,1592,67.159996,40
train,1593,72.812904,31
train,1594,73.95806,31
train,1595,92.79445,18
train,1596,114.01111,18
train,1597,114.799995,9
train,1598,86.5889,9
train,1600,59.4,22
train,1601,60.74516,31
train,1602,54.390472,21
train,1603,51.411766,17
train,1604,61.199997,13
train,1605,71.48333,18
train,1606,70.63333,18
train,1607,68.62143,14
train,1608,78.333336,9
train,1609,80.36667,9
train,1611,72.56,5
train,1613,50.86,5
train,1620,48.933334,9
train,1624,72.21481,27
train,1625,66.16563,32
train,1626,58.085716,14
train,1627,58.895,20
train,1628,63.13333,27
train,1629,57.32353,17
train,1630,59.876472,17
train,1631,58.914284,14
train,1632,61.94286,14
train,1637,69.08889,9
train,1642,75.588234,17
train,1659,53.800003,9
train,1666,57.440002,5
train,1669,58.850002,14
train,1676,54.707146,14
train,1681,18.25,2
train,1683,56.140003,5
train,1690,57.26,5
train,1697,56.783333,18
train,1704,63.183334,18
train,1705,67.05238,21
train,1706,68.58889,9
train,1707,66.22222,9
train,1708,64.655556,9
train,1709,67.03333,9
train,1710,91.36667,18
train,1711,86.100006,9
train,1712,81.155556,9
train,1713,82.63333,9
train,1725,58.159996,5
train,1729,66.611115,9
train,1730,65.46667,9
train,1731,65.255554,9
train,1732,75.61707,41
train,1733,75.391304,23
train,1734,69.53704,27
train,1735,67.74737,19
train,1736,63.42143,14
train,1737,55.050003,18
train,1738,65.05556,9
train,1739,70.344444,9
train,1740,65.344444,9
train,1741,64.755554,9
train,1742,71.727776,18
train,1743,60.54,5
train,1754,71.899994,9
train,1755,70.655556,9
train,1756,65.57778,9
train,1757,66.833336,9
train,1758,69.18889,9
train,1759,70.48889,9
train,1760,73.611115,9
train,1761,66.775,16
train,1762,74.21111,9
train,1763,64.905556,18
train,1764,72.03333,9
train,1767,58.48333,18
train,1777,51.28889,9
train,1778,65.255554,9
train,1779,63.225,4
train,1780,58.554283,35
train,1781,59.338886,18
train,1782,59.87857,14
train,1783,59.98889,9
train,1784,55.77778,27
train,1785,48.37742,31
train,1786,53.825928,27
train,1787,62.622726,22
train,1788,61.968185,22
train,1789,76.13846,13
train,1790,78.166664,9
train,1791,60.066666,18
train,1792,40.843334,30
train,1793,42.055557,18
train,1794,42.783333,18
train,1795,44.71111,9
train,1802,68.15,4
train,1817,49.644444,9
train,1820,74.125,4
train,1826,69.76667,9
train,1829,93.8125,8
train,1851,67.025,4
train,1854,49.411114,9
train,1879,68.625,4
train,1897,48.422222,9
train,1905,44.76667,9
train,1906,48.122223,9
train,1907,50.79091,22
train,1908,44.322224,9
train,1921,54.199997,9
train,1937,70.76667,9
train,1938,48.1,9
train,1939,48.144444,9
train,1940,46.17692,13
train,1947,41.411114,9
train,1948,44.066666,9
train,1949,44.066666,9
train,1979,92.55,4
train,1986,25.933334,6
train,2026,48.22222,9
train,2027,46.688236,17
train,2028,47.86923,13
train,2029,49.566666,18
train,2035,50.327778,18
train,2036,47.344444,9
train,2037,48.77778,9
train,2039,47.2,4
train,2049,31.9,6
train,2065,71.96757,37
train,2066,76.994446,18
train,2067,75.13333,9
train,2068,79.433334,9
train,2069,85.78889,9
train,2070,82.744446,9
train,2071,72.100006,18
train,2072,72.24545,22
train,2073,66.0,18
train,2074,68.344444,18
train,2075,74.54445,9
train,2076,78.755554,9
train,2078,63.70555,18
train,2079,47.18889,18
train,2080,61.616665,18
train,2081,46.155556,9
train,2082,43.45385,13
train,2083,45.588886,9
train,2092,27.4,6
train,2103,65.08889,9
train,2115,44.522728,22
train,2116,38.82308,13
train,2117,42.023075,13
train,2126,70.0889,9
train,2145,61.355556,9
train,2146,60.0,9
train,2147,59.82,5
train,2148,71.73333,9
train,2149,75.566666,9
train,2150,80.344444,9
train,2151,61.6875,8
train,2164,57.333332,9
train,2166,27.366667,6
train,2183,47.097145,35
train,2184,29.6625,16
train,2185,44.78889,18
train,2186,39.861538,13
train,2200,63.788887,9
train,2201,45.8,15
train,2202,23.8,1
train,2203,27.0,1
train,2204,63.01111,9
train,2210,63.01111,9
train,2213,82.17777,9
train,2247,49.055557,9
train,2248,64.78889,9
train,2257,47.233334,9
train,2258,60.25,18
train,2259,59.61111,9
train,2260,59.555557,9
train,2261,58.677776,9
train,2262,61.87778,9
train,2263,60.077778,18
train,2264,62.430767,13
train,2265,55.74286,14
train,2266,55.59565,23
train,2267,56.43571,14
train,2268,58.705265,19
train,2269,61.555557,9
train,2270,60.635715,14
train,2271,65.82223,9
train,2272,76.6,16
train,2273,90.78333,12
train,2274,73.91111,18
train,2275,74.244446,9
train,2276,74.72222,9
train,2277,71.58889,9
train,2278,79.666664,9
train,2279,80.87778,9
train,2280,82.388885,9
train,2310,29.683334,6
train,2314,30.833334,6
train,2320,63.85,10
train,2321,37.100002,6
train,2327,31.166666,6
train,2335,35.666668,6
train,2338,37.2,6
train,2341,46.4,9
train,2342,41.338463,13
train,2344,33.816666,6
train,2345,34.633335,6
train,2349,59.466667,18
train,2356,47.764286,14
train,2365,45.396427,28
train,2366,45.71111,9
train,2367,53.5,5
train,2369,53.455555,9
train,2370,46.85,18
train,2371,46.644444,27
train,2372,44.161114,18
train,2373,45.642857,14
train,2374,45.271427,14
train,2375,45.835716,14
train,2376,36.82222,9
train,2377,37.28889,9
train,2380,14.816667,6
train,2384,23.071428,7
train,2385,55.100002,6
train,2387,27.557144,7
train,2389,42.544445,9
train,2390,40.77778,18
train,2391,44.37857,14
train,2392,39.155556,9
train,2393,40.066666,9
train,2398,20.133333,6
train,2401,18.083334,6
train,2404,17.233334,6
train,2406,28.4625,8
train,2407,13.775,4
train,2411,8.916667,6
train,2412,9.200001,4
train,2413,13.26,5
train,2415,9.724999,4
train,2418,35.475,8
train,2419,31.048485,33
train,2420,33.84516,31
train,2421,28.776924,26
train,2422,46.44706,17
train,2423,32.03182,22
train,2424,28.746155,13
train,2425,35.644444,9
train,2426,36.733334,9
train,2429,12.900001,6
train,2432,12.033333,6
train,2433,13.266666,6
train,2436,27.576923,13
train,2440,15.733334,6
train,2443,30.85,8
train,2446,12.883334,6
train,2449,11.883334,6
train,2453,13.733334,6
train,2455,13.149999,6
train,2456,16.9,6
train,2460,22.333334,6
train,2464,26.725,4
train,2468,22.833334,6
train,2470,58.51538,13
train,2474,49.04667,15
train,2475,27.1,6
train,2477,34.575,4
train,2482,23.733332,6
train,2484,32.2,4
train,2488,20.25,6
train,2491,23.349998,4
train,2495,18.85,6
train,2498,26.45,4
train,2502,16.771427,7
train,2505,26.925,4
train,2509,22.4,6
train,2512,19.483332,6
train,2516,18.916666,6
train,2517,22.310001,10
train,2518,44.003334,30
train,2519,45.01739,23
train,2520,43.805557,18
train,2521,46.294445,18
train,2522,48.63158,19
train,2523,52.452175,23
train,2524,53.083332,18
train,2525,50.01739,23
train,2526,42.265514,29
train,2527,41.077778,9
train,2528,36.07,10
train,2529,33.541668,12
train,2530,36.879997,10
train,2531,38.566666,18
train,2532,40.455555,9
train,2533,39.68889,9
train,2534,40.994446,18
train,2538,22.37143,7
train,2540,17.916666,6
train,2541,17.460001,5
train,2543,36.383335,6
train,2544,18.75,8
train,2545,22.45,4
train,2548,22.216665,6
train,2551,23.15,6
train,2553,19.800001,6
train,2555,21.1,6
train,2626,67.155556,18
train,2627,60.433334,9
train,2628,62.18889,9
train,2629,67.32223,9
train,2631,61.133335,9
train,2648,51.244446,9
train,2719,63.855556,18
train,2720,61.22222,9
train,2721,61.288887,9
train,2722,64.51111,9
train,2723,63.98889,9
train,2780,46.122223,9
train,2813,47.233334,9
train,2918,53.22,5
train,2924,76.28889,9
train,2982,69.8,14
train,2983,70.244446,9
train,2984,65.34286,14
train,2985,69.73333,9
train,2986,68.08889,9
train,3066,42.844444,9
train,3082,40.922222,9
train,3105,42.911114,9
train,3107,68.68889,9
train,3181,68.333336,9
train,3246,40.4125,8
train,3298,64.388885,9
train,3530,86.3,21
train,3531,83.2,9
train,3532,80.54445,9
train,3533,80.76667,9
tuning,0,55.930355,168
tuning,1,52.38375,80
tuning,2,56.210842,83
tuning,3,55.380898,89
tuning,4,63.431324,83
tuning,5,53.555386,65
tuning,6,60.427776,36
tuning,7,61.462963,27
tuning,8,63.748146,27
tuning,9,58.52571,70
tuning,10,68.200005,54
tuning,11,51.469357,62
tuning,12,57.994442,54
tuning,13,66.63422,38
tuning,14,84.72222,18
tuning,15,81.93889,18
tuning,16,50.822224,9
