split,day,daily_mean,subject_count
train,608,36.1,1
train,609,30.5,1
train,610,36.9,1
train,611,35.8,1
train,612,35.0,1
train,613,35.2,1
train,614,33.2,1
train,615,34.7,1
train,616,33.25,1
train,617,26.9,1
train,618,24.75,1
train,619,35.525,2
train,620,28.5,1
train,621,29.0,1
train,622,30.5,1
train,623,31.4,1
train,624,32.0,1
train,625,30.3,1
train,627,28.833334,1
train,628,23.1,1
train,629,25.2,1
train,637,29.0,1
train,638,24.1,1
train,639,26.35,1
train,640,25.45,1
train,641,28.65,1
train,642,27.55,1
train,643,31.375,2
train,644,28.150002,2
train,645,28.55,2
train,646,27.9,2
train,647,29.3,2
train,648,28.444443,3
train,649,25.2,1
train,650,23.1,1
train,651,24.9,1
train,652,23.2,1
train,653,22.2,1
train,657,43.8,1
train,661,31.6,1
train,663,30.900002,1
train,664,31.8,1
train,665,28.7,1
train,666,27.9,1
train,667,28.5,1
train,668,28.5,1
train,669,28.4,1
train,670,30.2,1
train,672,27.0,1
train,678,31.5,1
train,690,29.05,2
train,691,31.650002,2
train,692,29.6,1
train,693,29.2,1
train,694,30.8,1
train,695,29.150002,2
train,696,27.65,2
train,699,43.7,1
train,707,31.6,1
train,708,33.475,2
train,709,28.6,1
train,710,25.8,1
train,711,26.5,1
train,713,30.933334,1
train,714,28.0,1
train,715,27.8,1
train,716,28.2,1
train,717,28.4,1
train,718,28.1,1
train,719,25.5,1
train,720,28.9,1
train,721,28.066666,1
train,722,26.5,1
train,723,27.5,1
train,724,25.7,1
train,725,31.05,2
train,726,26.8,1
train,728,34.3,1
train,731,29.949999,2
train,732,24.8,1
train,733,26.0,1
train,736,30.2,1
train,738,40.7,1
train,742,32.9,1
train,748,31.7,1
train,752,33.800003,2
train,753,33.166668,1
train,755,32.1,1
train,756,33.3,1
train,757,32.7,1
train,758,32.5,1
train,759,33.175,2
train,760,30.05,2
train,761,29.4,2
train,762,29.55,2
train,764,29.2,1
train,765,30.75,1
train,766,25.725,1
train,767,27.133333,1
train,768,32.805553,3
train,769,26.233332,1
train,770,26.2,1
train,771,23.3,1
train,772,24.1,1
train,773,21.3,1
train,774,24.633333,1
train,775,24.9,1
train,776,24.02,1
train,777,24.3,1
train,778,23.65,1
train,779,23.150002,1
train,780,25.266668,1
train,781,25.066666,1
train,782,25.700003,1
train,783,25.95,1
train,784,33.0,1
train,786,25.824999,1
train,787,28.5,1
train,788,24.0,1
train,789,25.0,1
train,790,32.86667,3
train,791,24.2,1
train,796,31.3,1
train,798,47.5,1
train,803,30.0,1
train,808,32.7,1
train,813,38.0,1
train,829,30.349998,2
train,830,26.8,1
train,831,28.5,1
train,832,24.55,1
train,833,23.15,1
train,834,30.25,1
train,837,32.5,1
train,838,36.4,1
train,845,34.0,1
train,866,35.5,1
train,867,39.15,2
train,868,31.7,2
train,869,34.1,1
train,870,37.5,1
train,871,34.9,1
train,872,32.9,1
train,873,30.3,1
train,874,31.4,1
train,882,30.65,2
train,883,27.849998,1
train,884,28.8,1
train,885,24.3,1
train,886,24.0,1
train,887,28.0,2
train,888,25.5,1
train,889,28.2,1
train,890,26.8,1
train,902,44.3,1
train,917,29.4,1
train,918,23.599998,1
train,919,23.4,1
train,920,25.3,1
train,921,33.699997,2
train,922,32.625,2
train,923,33.25,2
train,924,45.0,1
train,939,28.6,1
train,940,24.9,1
train,941,25.1,1
train,942,25.4,1
train,954,33.05,1
train,955,32.6,2
train,956,33.6,1
train,957,31.2,1
train,961,32.5,1
train,969,35.15,2
train,970,22.166666,1
train,971,31.45,2
train,972,27.5,1
train,973,42.5,1
train,974,35.825,2
train,975,33.65,2
train,976,26.5,1
train,977,21.05,1
train,978,27.75,2
train,979,29.5,1
train,980,28.25,2
train,981,33.533333,3
train,982,32.366665,3
train,983,32.7,2
train,984,34.45,2
train,985,29.7,1
train,986,26.65,1
train,987,27.0,1
train,988,26.1,1
train,994,29.45,2
train,995,27.0,1
train,996,31.333334,1
train,997,25.0,1
train,998,27.5,1
train,999,27.3,1
train,1000,27.0,1
train,1001,25.5,1
train,1002,25.5,1
train,1003,25.9,1
train,1004,26.7,1
train,1005,25.8,1
train,1006,23.2,1
train,1007,21.800001,1
train,1008,25.9,1
train,1009,29.0,1
train,1010,26.4,1
train,1011,26.5,1
train,1012,25.7,1
train,1013,25.6,1
train,1014,25.8,1
train,1021,37.6,1
train,1022,35.3,1
train,1024,33.2,1
train,1035,30.6,1
train,1038,38.9,1
train,1041,35.325,1
train,1042,33.15,1
train,1043,26.75,1
train,1044,27.8,1
train,1045,26.9,1
train,1056,38.8,1
train,1064,29.9,1
train,1068,32.0,2
train,1069,29.3,1
train,1070,27.9,1
train,1077,43.6,1
train,1109,34.5,1
train,1110,44.0,1
train,1111,37.9,1
train,1112,37.35,2
train,1113,32.3,2
train,1114,40.3,1
train,1115,39.9,1
train,1118,32.9,1
train,1130,37.25,1
train,1131,39.0,1
train,1146,41.5,1
train,1147,40.5,1
train,1148,35.4,1
train,1149,33.1,1
train,1150,33.9,1
train,1151,31.0,1
train,1152,29.8,1
train,1153,28.7,1
train,1154,29.7,1
train,1155,28.4,1
train,1156,25.5,2
train,1157,28.566666,3
train,1158,27.0,3
train,1159,21.866667,2
train,1160,23.099998,2
train,1161,24.425,2
train,1162,25.4,2
train,1163,26.45,2
train,1164,26.0,2
train,1165,26.425,2
train,1166,23.8,2
train,1167,23.7,2
train,1168,23.525,2
train,1169,25.0,2
train,1170,22.5,2
train,1171,24.85,2
train,1172,24.35,2
train,1173,25.099998,2
train,1174,23.25,2
train,1175,23.425,2
train,1176,23.224998,2
train,1177,26.45,1
train,1178,25.7,1
train,1179,26.333332,2
train,1180,21.75,1
train,1181,23.6,1
train,1182,26.2,2
train,1183,24.4,1
train,1189,33.6,1
train,1191,39.8,1
train,1193,35.3,1
train,1194,35.9,1
train,1195,33.45,1
train,1196,35.449997,1
train,1197,31.3,1
train,1198,34.6,2
train,1199,32.3,1
train,1200,34.9,1
train,1202,35.6,1
train,1203,36.4,1
train,1204,35.2,2
train,1205,29.5,1
train,1206,28.6,1
train,1207,30.5,1
train,1210,37.45,2
train,1213,32.2,1
train,1214,26.375,1
train,1215,29.15,1
train,1216,27.5,1
train,1217,30.25,1
train,1218,28.7,1
train,1219,30.3,1
train,1220,30.5,1
train,1221,29.8,1
train,1222,28.9,1
train,1223,30.95,2
train,1224,28.6,1
train,1225,28.7,1
train,1226,29.0,1
train,1227,29.9,1
train,1228,30.0,1
train,1229,29.3,1
train,1230,29.9,1
train,1231,35.1,2
train,1232,29.4,1
train,1233,31.0,1
train,1234,32.5,1
train,1235,30.4,1
train,1236,28.7,1
train,1239,41.5,1
train,1242,33.025,2
train,1243,30.65,2
train,1244,30.6,2
train,1245,29.433334,2
train,1246,31.65,2
train,1247,31.7,2
train,1248,31.25,2
train,1249,31.5,2
train,1250,30.849998,2
train,1251,29.650002,2
train,1252,30.05,2
train,1253,24.9,1
train,1254,29.95,2
train,1255,21.6,1
train,1256,30.2,2
train,1257,26.675001,2
train,1258,25.75,2
train,1259,27.474998,1
train,1260,24.375,1
train,1261,20.933334,1
train,1262,20.775,1
train,1263,22.066666,1
train,1264,23.8,1
train,1265,22.766668,1
train,1266,23.75,1
train,1267,24.349998,1
train,1268,27.8,1
train,1292,29.8,1
train,1293,32.0,1
train,1297,33.3,1
train,1298,33.0,1
train,1299,28.8,1
train,1300,31.4,1
train,1301,31.3,1
train,1302,27.6,1
train,1335,31.4,1
train,1337,30.05,1
train,1338,33.35,2
train,1339,38.4,1
train,1340,40.0,1
train,1341,41.2,1
train,1342,41.2,1
train,1344,32.1,1
train,1351,48.6,1
train,1352,51.9,1
train,1353,39.6,1
train,1355,51.0,1
train,1356,52.6,1
train,1357,49.3,1
train,1358,50.1,1
train,1359,48.1,1
train,1361,48.3,1
train,1362,32.3,1
train,1363,31.4,1
train,1364,32.1,1
train,1365,32.3,1
train,1366,34.1,1
train,1367,31.8,1
train,1377,32.1,1
train,1383,30.1,1
train,1384,29.7,1
train,1385,29.6,1
train,1386,28.7,1
train,1387,29.0,1
train,1388,28.8,1
train,1389,29.3,1
train,1391,29.8,1
train,1392,31.1,2
train,1411,38.25,2
train,1412,39.8,1
train,1413,38.1,1
train,1414,39.4,1
train,1433,29.4,1
train,1446,28.3,1
train,1447,30.6,1
train,1460,44.4,1
train,1466,40.2,1
train,1474,46.4,1
train,1475,42.7,1
train,1477,43.0,1
train,1484,42.0,1
train,1485,40.4,1
train,1490,27.5,1
train,1493,37.2,1
train,1494,37.1,2
train,1495,30.3,1
train,1496,32.033333,3
train,1497,34.3,2
train,1498,33.75,2
train,1504,30.1,1
train,1513,34.3,1
train,1517,43.4,1
train,1518,42.0,1
train,1527,30.3,1
train,1530,41.6,1
train,1532,35.925,2
train,1533,34.8,1
train,1536,32.0,1
train,1544,30.3,1
train,1552,44.5,1
train,1554,29.9,1
train,1558,33.6,1
train,1559,37.95,2
train,1560,35.4,1
train,1561,35.4,1
train,1562,34.5,1
train,1563,33.4,1
train,1564,36.3,1
train,1574,33.8,1
train,1582,25.55,1
train,1583,22.666666,1
train,1584,31.45,1
train,1585,24.375,2
train,1586,25.275,2
train,1587,26.2,2
train,1588,24.349998,2
train,1589,23.516666,2
train,1590,22.566666,2
train,1591,29.733332,3
train,1592,29.188889,3
train,1593,29.366667,3
train,1594,29.583334,3
train,1595,29.849998,2
train,1596,21.85,1
train,1597,24.2,1
train,1598,36.9,1
train,1600,22.9,1
train,1601,23.775,1
train,1602,25.425,1
train,1603,24.233332,1
train,1604,27.099998,1
train,1605,26.55,2
train,1606,27.15,2
train,1607,30.4,1
train,1608,25.1,1
train,1609,26.0,1
train,1620,33.2,1
train,1624,45.766666,1
train,1625,42.36667,1
train,1626,42.6,1
train,1627,44.0,1
train,1628,34.56667,3
train,1629,40.4,1
train,1630,42.3,1
train,1631,42.2,1
train,1632,43.1,1
train,1637,33.8,1
train,1642,38.6,2
train,1659,32.2,1
train,1669,32.8,1
train,1676,36.7,1
train,1681,35.1,1
train,1697,36.35,2
train,1704,23.1,1
train,1705,24.875,1
train,1706,26.4,1
train,1707,26.0,1
train,1708,24.8,1
train,1709,26.9,1
train,1710,41.65,1
train,1711,39.1,1
train,1712,36.8,1
train,1713,36.6,1
train,1729,33.0,1
train,1730,33.3,1
train,1731,31.1,1
train,1732,35.35,2
train,1733,35.3,2
train,1734,35.399998,3
train,1735,38.9,1
train,1736,36.0,1
train,1737,33.3,2
train,1738,36.4,1
train,1739,37.8,1
train,1740,38.5,1
train,1741,37.7,1
train,1742,35.5,2
train,1754,34.7,1
train,1755,30.0,1
train,1756,27.4,1
train,1757,29.3,1
train,1758,29.0,1
train,1759,30.6,1
train,1760,31.9,1
train,1761,30.7,1
train,1762,28.9,1
train,1763,32.55,2
train,1764,29.0,1
train,1767,37.2,2
train,1777,33.3,1
train,1778,32.8,1
train,1779,27.7,1
train,1780,26.88,1
train,1781,27.95,1
train,1782,27.7,1
train,1783,25.6,1
train,1784,21.025002,2
train,1785,25.916666,2
train,1786,25.775,2
train,1787,25.325,2
train,1788,32.033333,3
train,1789,24.85,1
train,1790,26.8,1
train,1791,23.4,2
train,1792,25.060001,1
train,1793,26.35,1
train,1794,25.3,1
train,1795,24.2,1
train,1802,34.2,1
train,1817,36.2,1
train,1820,36.7,1
train,1826,41.3,1
train,1829,28.0,1
train,1851,35.9,1
train,1854,35.1,1
train,1879,34.5,1
train,1897,36.8,1
train,1905,32.9,1
train,1906,32.3,1
train,1907,35.025,2
train,1908,28.0,1
train,1921,33.8,1
train,1937,41.3,1
train,1938,35.3,1
train,1939,36.8,1
train,1940,33.6,1
train,1947,35.9,1
train,1948,32.7,1
train,1949,31.1,1
train,1979,42.1,1
train,1986,35.4,1
train,2026,34.2,1
train,2027,30.833334,1
train,2028,29.1,1
train,2029,28.05,1
train,2035,32.5,1
train,2036,34.7,1
train,2037,34.1,1
train,2039,31.1,1
train,2049,36.9,1
train,2065,26.05,1
train,2066,22.9,1
train,2067,20.2,1
train,2068,22.6,1
train,2069,23.7,1
train,2070,24.4,1
train,2071,27.3,2
train,2072,29.2,2
train,2073,27.650002,2
train,2074,29.150002,2
train,2075,24.6,1
train,2076,24.3,1
train,2078,30.55,2
train,2079,30.3,1
train,2080,28.95,2
train,2081,31.9,1
train,2082,31.45,1
train,2083,31.1,1
train,2092,36.5,1
train,2103,38.3,1
train,2115,20.166666,1
train,2116,22.45,1
train,2117,25.5,1
train,2126,41.3,1
train,2145,34.6,1
train,2146,31.7,1
train,2148,35.4,1
train,2149,34.0,1
train,2150,34.3,1
train,2151,30.7,1
train,2164,34.8,1
train,2166,38.0,1
train,2183,24.439999,1
train,2184,24.575,1
train,2185,24.6,1
train,2186,25.45,1
train,2200,30.2,1
train,2201,32.7,2
train,2202,23.8,1
train,2203,27.0,1
train,2204,25.9,1
train,2210,38.2,1
train,2213,26.6,1
train,2247,38.5,1
train,2248,42.1,1
train,2257,26.0,1
train,2258,41.050003,1
train,2259,41.9,1
train,2260,39.6,1
train,2261,40.6,1
train,2262,38.6,1
train,2263,37.1,1
train,2264,36.65,1
train,2265,33.8,1
train,2266,33.35,1
train,2267,31.5,1
train,2268,33.0,1
train,2269,32.1,1
train,2270,35.0,1
train,2271,34.3,1
train,2272,35.1,1
train,2273,33.8,1
train,2274,32.25,1
train,2275,31.8,1
train,2276,31.6,1
train,2277,31.3,1
train,2278,31.9,1
train,2279,31.8,1
train,2280,33.1,1
train,2310,36.2,1
train,2314,36.5,1
train,2320,36.5,1
train,2321,37.7,1
train,2327,33.3,1
train,2335,32.6,1
train,2338,33.5,1
train,2341,32.3,1
train,2342,35.800003,2
train,2344,33.2,1
train,2345,32.2,1
train,2349,38.0,2
train,2356,33.3,1
train,2365,30.300001,1
train,2366,28.1,1
train,2369,29.6,1
train,2370,27.4,1
train,2371,26.333334,1
train,2372,27.7,1
train,2373,26.8,1
train,2374,26.5,1
train,2375,25.9,1
train,2376,24.4,1
train,2377,24.4,1
train,2380,26.4,1
train,2384,26.0,1
train,2385,36.5,1
train,2387,26.2,1
train,2389,25.3,1
train,2390,23.95,1
train,2391,27.2,1
train,2392,25.6,1
train,2393,26.1,1
train,2398,27.1,1
train,2401,25.9,1
train,2404,24.2,1
train,2406,20.5,1
train,2407,23.2,1
train,2411,18.1,1
train,2412,18.2,1
train,2413,22.2,1
train,2415,19.8,1
train,2418,16.9,1
train,2419,15.775,1
train,2420,18.775,1
train,2421,21.6,1
train,2422,26.025,2
train,2423,21.766668,1
train,2424,21.65,1
train,2425,20.9,1
train,2426,20.1,1
train,2429,19.4,1
train,2432,16.9,1
train,2433,21.1,1
train,2436,14.75,1
train,2440,18.2,1
train,2443,20.7,1
train,2446,20.8,1
train,2449,18.9,1
train,2453,21.2,1
train,2455,18.8,1
train,2456,24.3,1
train,2460,24.6,1
train,2464,20.3,1
train,2468,22.5,1
train,2470,32.85,2
train,2474,33.85,2
train,2475,22.4,1
train,2477,21.9,1
train,2482,23.3,1
train,2484,23.2,1
train,2488,22.2,1
train,2491,22.3,1
train,2495,22.0,1
train,2498,21.4,1
train,2502,22.4,1
train,2505,23.7,1
train,2509,21.4,1
train,2512,17.8,1
train,2516,23.6,1
train,2517,20.599998,1
train,2518,22.15,1
train,2519,22.15,1
train,2520,23.150002,1
train,2521,21.4,1
train,2522,22.3,1
train,2523,22.733332,1
train,2524,22.400002,1
train,2525,23.85,1
train,2526,22.766668,1
train,2527,22.5,1
train,2528,20.1,1
train,2529,22.099998,1
train,2530,19.5,1
train,2531,22.25,1
train,2532,22.5,1
train,2533,20.9,1
train,2534,22.85,1
train,2538,23.4,1
train,2540,22.5,1
train,2541,21.8,1
train,2543,29.1,1
train,2544,21.6,1
train,2545,19.3,1
train,2548,24.1,1
train,2551,22.7,1
train,2553,19.8,1
train,2555,21.8,1
train,2626,43.25,1
train,2627,41.7,1
train,2628,39.4,1
train,2629,39.9,1
train,2631,49.6,1
train,2648,37.8,1
train,2719,38.65,1
train,2720,35.2,1
train,2721,36.3,1
train,2722,37.6,1
train,2723,38.0,1
train,2780,27.5,1
train,2813,27.9,1
train,2924,43.0,1
train,2982,34.0,1
train,2983,32.0,1
train,2984,30.8,1
train,2985,32.2,1
train,2986,31.8,1
train,3066,29.7,1
train,3082,30.0,1
train,3105,31.6,1
train,3107,40.7,1
train,3181,40.1,1
train,3246,31.2,1
train,3298,36.7,1
train,3530,35.775,1
train,3531,36.6,1
train,3532,34.0,1
train,3533,33.4,1
tuning,0,33.499073,9
tuning,1,29.586111,6
tuning,2,30.041666,6
tuning,3,29.183332,6
tuning,4,29.083334,6
tuning,5,26.841667,4
tuning,6,27.233332,3
tuning,7,27.1,3
tuning,8,27.133333,3
tuning,9,31.34,5
tuning,10,29.3375,4
tuning,11,28.1125,4
tuning,12,28.091667,4
tuning,13,28.462502,4
tuning,14,30.0,2
tuning,15,29.2,2
tuning,16,31.4,1
tuning,17,32.0,1
tuning,18,34.65,1
tuning,19,30.8,1
tuning,20,29.6,2
tuning,21,32.4,1
tuning,22,27.8,1
tuning,23,29.4,1
tuning,24,29.5,1
tuning,25,31.1,1
tuning,26,29.2,1
tuning,27,29.2,1
tuning,32,27.2,1
tuning,33,29.3,1
tuning,34,29.1,1
tuning,35,31.2,1
tuning,36,31.7,1
tuning,37,40.5,1
tuning,38,27.633333,1
tuning,39,30.099998,2
tuning,40,29.35,2
tuning,41,29.75,2
tuning,42,29.0,1
tuning,43,30.3,1
tuning,76,34.2,1
tuning,84,28.825,1
tuning,85,31.8,1
tuning,93,31.1,1
tuning,120,31.3,1
tuning,121,34.2,1
tuning,122,31.9,1
tuning,187,37.1,1
tuning,239,46.4,1
tuning,243,39.9,1
tuning,247,42.0,1
tuning,248,42.9,1
tuning,249,40.1,1
tuning,250,44.2,1
tuning,301,48.2,1
tuning,309,41.0,1
tuning,317,43.6,1
tuning,319,42.55,2
tuning,532,36.8,1
tuning,533,33.4,1
tuning,534,33.45,1
tuning,535,28.8,1
tuning,584,40.0,1
tuning,622,31.6,1
tuning,633,27.575,1
tuning,634,27.8,1
tuning,635,27.75,1
tuning,636,24.5,1
tuning,637,24.8,1
tuning,1251,43.7,1
tuning,1322,42.8,1
