split,day,daily_mean,subject_count
train,230,6.5333333,3
train,231,6.8999996,2
train,232,7.25,2
train,233,10.799999,1
train,234,12.4,1
train,235,15.0,1
train,236,16.0,1
train,237,13.2,1
train,242,10.333333,1
train,243,8.4,1
train,244,5.7000003,3
train,245,7.6,1
train,246,7.5,1
train,247,9.1,1
train,258,5.1,1
train,261,9.8,1
train,262,6.4,1
train,263,7.4,1
train,264,7.7,1
train,265,4.3,1
train,266,7.1,1
train,267,6.2,1
train,268,6.3,1
train,280,5.4,1
train,283,11.3,1
train,286,3.1,1
train,290,6.7,1
train,291,6.0,1
train,292,10.133333,2
train,293,5.8500004,2
train,294,6.2,1
train,295,3.9,1
train,300,5.5,1
train,301,5.2,1
train,312,6.7,1
train,315,3.2,1
train,317,5.7,1
train,318,4.3,1
train,321,11.9,1
train,322,11.3,1
train,326,12.5,1
train,327,9.6,2
train,328,6.3,1
train,329,5.5,1
train,333,10.1,1
train,336,9.0,1
train,342,8.05,2
train,343,8.299999,1
train,344,9.2,1
train,345,8.4,1
train,348,9.7,1
train,350,9.3,1
train,353,8.1,1
train,355,11.2,1
train,356,8.9,1
train,361,9.2,1
train,362,7.8,1
train,365,10.633333,3
train,366,8.8,1
train,367,6.4,1
train,369,8.3,1
train,370,9.2,1
train,383,14.0,1
train,384,7.4,1
train,393,8.950001,2
train,395,10.4,1
train,396,11.2,1
train,397,12.0,1
train,398,9.0,2
train,399,8.2,1
train,400,12.7,1
train,401,11.1,1
train,402,13.966666,1
train,403,16.2,1
train,404,13.8,2
train,405,11.0,1
train,406,9.15,2
train,407,11.7,1
train,408,12.9,1
train,409,12.6,1
train,412,9.4,1
train,420,8.1,1
train,421,12.7,1
train,425,12.1,1
train,429,6.3,1
train,431,8.7,1
train,440,7.8,1
train,449,7.4,1
train,450,11.15,2
train,451,10.85,1
train,452,11.933333,1
train,453,12.099999,1
train,454,12.049999,2
train,455,9.827778,3
train,456,9.45,2
train,457,7.175,2
train,458,6.925,2
train,459,9.1,1
train,460,11.5,1
train,461,11.174999,2
train,462,14.4,1
train,463,20.35,1
train,464,14.099999,1
train,465,11.933333,1
train,466,14.3,1
train,467,15.2,1
train,468,14.2,1
train,469,14.4,1
train,470,13.0,1
train,471,13.1,1
train,472,11.6,1
train,473,12.0,1
train,474,11.4,1
train,475,11.7,2
train,476,10.3,1
train,477,8.9,1
train,478,12.650001,2
train,479,6.85,2
train,480,11.700001,2
train,481,8.8,1
train,482,8.85,2
train,483,9.6,1
train,485,46.550003,1
train,486,30.3,1
train,491,10.0,1
train,496,40.550003,1
train,497,36.9,1
train,498,34.3,1
train,499,29.2,1
train,500,26.6,1
train,504,8.0,1
train,506,15.7,1
train,510,9.5,1
train,521,14.7,1
train,522,12.75,1
train,523,16.1,1
train,524,12.0,1
train,525,10.1,1
train,526,10.5,1
train,527,12.85,1
train,528,19.75,2
train,529,10.2,1
train,530,9.6,1
train,531,13.6,1
train,535,8.1,1
train,549,8.4,1
train,556,10.0,1
train,561,7.6,1
train,562,6.4,1
train,563,8.2,1
train,573,7.3,1
train,591,8.1,1
train,596,7.6999993,1
train,597,5.7,1
train,598,6.5,1
train,599,6.8,1
train,600,6.7,1
train,602,13.1,1
train,608,20.2,1
train,609,25.15,1
train,610,33.4,1
train,611,28.6,1
train,612,23.7,1
train,613,20.4,1
train,614,15.5,1
train,615,10.5,1
train,616,11.85,1
train,617,11.8,1
train,618,9.950001,1
train,619,7.55,2
train,620,10.2,1
train,621,8.9,1
train,622,7.6,1
train,623,7.9,1
train,624,9.1,1
train,625,7.1,1
train,627,7.4666667,1
train,628,3.8,1
train,629,4.9,1
train,637,16.0,1
train,638,11.0,1
train,639,8.4,1
train,640,7.05,1
train,641,5.9,1
train,642,6.7,1
train,643,7.1000004,2
train,644,8.200001,2
train,645,8.8,2
train,646,7.85,2
train,647,7.35,2
train,648,12.622223,3
train,649,8.3,1
train,650,7.0,1
train,651,7.8,1
train,652,8.0,1
train,653,7.2,1
train,657,5.2,1
train,661,29.0,1
train,663,34.449997,1
train,664,26.3,1
train,665,21.2,1
train,666,14.7,1
train,667,14.4,1
train,668,14.8,1
train,669,13.9,1
train,670,15.7,1
train,672,14.3,1
train,678,8.2,1
train,690,23.675,2
train,691,12.5,1
train,692,9.8,1
train,693,9.2,1
train,694,10.2,1
train,695,10.075,2
train,696,9.65,2
train,699,6.4,1
train,707,25.6,1
train,708,15.875,2
train,709,24.6,1
train,710,19.9,1
train,711,15.4,1
train,713,41.899998,1
train,714,30.5,1
train,715,27.6,1
train,716,24.3,1
train,717,18.4,1
train,718,26.1,1
train,719,22.7,1
train,720,38.1,1
train,721,42.666668,1
train,722,25.8,1
train,723,26.4,1
train,724,20.6,1
train,725,15.55,2
train,726,22.1,1
train,728,9.8,1
train,731,12.95,2
train,732,11.15,1
train,733,16.6,1
train,736,8.9,1
train,738,5.4,1
train,742,10.4,1
train,748,9.4,1
train,752,14.55,2
train,753,12.666667,1
train,755,13.2,1
train,756,15.3,1
train,757,13.3,1
train,758,12.9,1
train,759,16.325,2
train,760,15.725,2
train,761,13.35,2
train,762,11.825001,2
train,764,12.2,1
train,765,11.35,1
train,766,9.875,1
train,767,19.800001,1
train,768,13.055554,3
train,769,19.9,1
train,770,20.7,1
train,771,17.4,1
train,772,22.7,1
train,773,16.9,1
train,774,17.966667,1
train,775,19.133333,1
train,776,18.2,1
train,777,21.975,1
train,778,16.725,1
train,779,16.85,1
train,780,16.933332,1
train,781,16.566666,1
train,782,18.0,1
train,783,18.05,1
train,784,7.5,1
train,786,15.950001,1
train,787,12.0,1
train,788,9.8,1
train,789,9.3,1
train,790,9.666667,3
train,791,7.2,1
train,796,12.4,1
train,798,6.9,1
train,803,7.5,1
train,808,9.2,1
train,813,5.7,1
train,829,6.95,2
train,830,6.6,1
train,831,6.15,1
train,832,7.1,1
train,833,7.5,1
train,837,9.9,1
train,838,13.1,1
train,845,8.4,1
train,866,9.6,1
train,867,7.05,2
train,868,7.25,2
train,869,8.5,1
train,870,8.6,1
train,871,8.9,1
train,872,7.8,1
train,873,5.7,1
train,874,3.8,1
train,882,3.15,2
train,883,3.2,1
train,884,3.2,1
train,885,2.1,1
train,886,2.2,1
train,887,3.45,2
train,888,2.2,1
train,889,2.6,1
train,890,2.5,1
train,902,7.8,1
train,917,3.8,1
train,918,2.9,1
train,919,2.7,1
train,920,2.9,1
train,921,7.0,2
train,922,6.425,2
train,923,6.9,2
train,924,9.9,1
train,939,2.8,1
train,940,2.7,1
train,941,3.1,1
train,942,3.1,1
train,954,6.35,1
train,955,4.6000004,2
train,956,6.2,1
train,957,5.7,1
train,961,3.0,1
train,969,5.7,2
train,970,7.4,1
train,971,5.0,1
train,973,8.1,1
train,974,6.325,2
train,975,5.6,2
train,976,8.7,1
train,977,3.65,1
train,978,4.7,2
train,979,2.0,1
train,980,8.216666,2
train,981,5.6666665,3
train,982,6.2000003,3
train,983,4.05,2
train,984,5.1,1
train,985,3.7,1
train,986,3.6,1
train,988,3.7,1
train,994,8.5,2
train,995,3.7,1
train,996,4.3166666,1
train,997,5.1000004,1
train,998,8.2,1
train,999,6.8,1
train,1000,4.8,1
train,1001,5.3,1
train,1002,8.0,1
train,1003,9.5,1
train,1004,11.1,1
train,1005,9.549999,1
train,1006,8.8,1
train,1007,6.3999996,1
train,1008,6.9,1
train,1009,6.9,1
train,1010,5.0,1
train,1011,4.8,1
train,1012,4.6,1
train,1013,5.5,1
train,1014,5.7,1
train,1021,6.7,1
train,1022,5.4,1
train,1024,8.5,1
train,1035,2.8,1
train,1038,12.1,1
train,1041,15.5,1
train,1042,15.25,1
train,1043,9.8,1
train,1044,10.4,1
train,1045,9.4,1
train,1056,5.6,1
train,1064,4.3,1
train,1068,8.35,2
train,1069,8.0,1
train,1077,4.5,1
train,1109,9.2,1
train,1110,6.1,1
train,1111,5.6,1
train,1112,5.45,2
train,1113,5.55,2
train,1114,5.7,1
train,1115,5.8,1
train,1118,5.2,1
train,1130,10.7,1
train,1131,12.2,1
train,1146,34.050003,1
train,1147,39.4,1
train,1148,20.4,1
train,1149,9.6,1
train,1150,1.2,1
train,1151,0.4,1
train,1152,0.3,1
train,1153,0.6,1
train,1154,0.5,1
train,1155,0.4,1
train,1156,2.3500001,2
train,1157,3.4166667,3
train,1158,3.2333333,3
train,1159,2.4,2
train,1160,2.7,2
train,1161,3.8750002,2
train,1162,3.8,2
train,1163,3.3500001,2
train,1164,3.0,2
train,1165,4.175,2
train,1166,4.05,2
train,1167,3.6,2
train,1168,3.9500003,2
train,1169,5.5499997,2
train,1170,5.7999997,2
train,1171,5.9,2
train,1172,5.7000003,2
train,1173,5.9,2
train,1174,4.875,2
train,1175,5.2000003,2
train,1176,3.45,2
train,1177,6.15,1
train,1178,6.1,1
train,1179,4.35,2
train,1180,6.3,1
train,1181,6.3,1
train,1182,4.45,2
train,1183,6.7,1
train,1189,6.1,1
train,1191,5.1,1
train,1193,4.1,1
train,1194,7.8,1
train,1195,6.3999996,1
train,1196,8.35,1
train,1197,6.1,1
train,1198,4.25,2
train,1199,4.4,1
train,1200,3.8,1
train,1202,5.7,1
train,1203,5.9,1
train,1204,6.4,2
train,1205,6.6,1
train,1206,7.6,1
train,1207,8.5,1
train,1210,6.65,2
train,1213,19.349998,1
train,1214,8.825,1
train,1215,9.7,1
train,1216,8.6,1
train,1217,11.4,1
train,1218,10.7,1
train,1219,9.5,1
train,1220,8.9,1
train,1221,7.2,1
train,1222,6.9,1
train,1223,5.7,2
train,1224,7.2,1
train,1225,6.5,1
train,1226,5.6,1
train,1227,5.2,1
train,1228,4.4,1
train,1229,4.7,1
train,1230,4.5,1
train,1231,3.5500002,2
train,1232,4.0,1
train,1233,5.0,1
train,1234,4.4,1
train,1235,4.3,1
train,1236,4.2,1
train,1239,4.3,1
train,1242,7.8250003,2
train,1243,8.05,2
train,1244,8.4,2
train,1245,8.366667,2
train,1246,10.25,2
train,1247,13.45,2
train,1248,13.65,2
train,1249,14.450001,2
train,1250,16.2,2
train,1251,18.4,2
train,1252,19.650002,2
train,1253,12.4,1
train,1254,19.45,2
train,1255,13.1,1
train,1256,25.25,2
train,1257,28.8,2
train,1258,28.15,2
train,1259,24.375,1
train,1260,12.15,1
train,1261,2.6,1
train,1262,0.575,1
train,1263,0.5,1
train,1264,0.5,1
train,1265,0.2,1
train,1266,0.1,1
train,1267,0.1,1
train,1268,0.1,1
train,1292,7.7,1
train,1293,7.5,1
train,1297,14.2,1
train,1298,8.75,1
train,1299,7.7,1
train,1300,8.2,1
train,1301,9.6,1
train,1302,2.4,1
train,1335,7.7,1
train,1337,11.6,1
train,1338,12.6,2
train,1339,8.8,1
train,1340,8.5,1
train,1341,10.0,1
train,1342,10.3,1
train,1344,7.1,1
train,1351,7.7,1
train,1352,7.3,1
train,1353,4.8,1
train,1355,7.2,1
train,1356,8.0,1
train,1357,7.9,1
train,1358,8.2,1
train,1359,7.6,1
train,1361,7.6,1
train,1362,10.9,1
train,1363,11.1,1
train,1364,10.6,1
train,1365,11.5,1
train,1366,9.8,1
train,1367,8.7,1
train,1377,10.8,1
train,1383,13.549999,1
train,1384,10.7,1
train,1385,10.0,1
train,1386,9.2,1
train,1387,9.2,1
train,1388,10.0,1
train,1389,10.9,1
train,1391,10.0,1
train,1392,6.8999996,2
train,1411,16.974998,2
train,1412,15.1,1
train,1413,11.2,1
train,1414,9.9,1
train,1433,16.3,1
train,1446,21.1,1
train,1447,21.3,1
train,1460,46.5,1
train,1466,6.4,1
train,1474,53.8,1
train,1475,7.8,1
train,1477,5.5,1
train,1484,44.8,1
train,1485,6.7,1
train,1490,27.4,1
train,1493,12.1,1
train,1494,12.35,2
train,1495,8.55,1
train,1496,7.7000003,3
train,1497,5.75,2
train,1498,5.7,2
train,1504,12.7,1
train,1513,7.7,1
train,1517,60.2,1
train,1518,7.0,1
train,1527,7.3,1
train,1530,9.5,1
train,1532,7.6,2
train,1533,2.4,1
train,1536,7.0,1
train,1544,14.7,1
train,1552,78.5,1
train,1554,10.1,1
train,1558,8.7,1
train,1559,28.45,2
train,1560,8.8,1
train,1561,12.6,1
train,1562,12.4,1
train,1563,12.6,1
train,1564,12.4,1
train,1574,9.9,1
train,1582,23.0,1
train,1583,18.233334,1
train,1584,103.399994,1
train,1585,51.25,2
train,1586,43.7,2
train,1587,46.65,2
train,1588,49.75,2
train,1589,42.516666,2
train,1590,39.583332,2
train,1591,31.5,3
train,1592,36.577778,3
train,1593,34.283333,3
train,1594,29.566666,3
train,1595,9.7,2
train,1596,13.15,1
train,1597,13.0,1
train,1598,11.6,1
train,1600,53.033337,1
train,1601,75.1,1
train,1602,60.3,1
train,1603,50.966663,1
train,1604,57.449997,1
train,1605,34.3,2
train,1606,34.05,2
train,1607,64.8,1
train,1608,10.1,1
train,1609,9.0,1
train,1620,44.5,1
train,1624,16.0,1
train,1625,19.6,1
train,1626,16.5,1
train,1627,11.9,1
train,1628,22.4,3
train,1629,10.2,1
train,1630,11.8,1
train,1631,12.6,1
train,1632,10.2,1
train,1637,5.6,1
train,1642,30.25,2
train,1659,2.8,1
train,1669,5.0,1
train,1676,67.1,1
train,1697,40.649998,2
train,1704,7.6,1
train,1705,7.65,1
train,1706,9.6,1
train,1707,8.9,1
train,1708,8.8,1
train,1709,9.8,1
train,1710,16.85,1
train,1711,13.3,1
train,1712,10.9,1
train,1713,9.6,1
train,1729,6.7,1
train,1730,7.9,1
train,1731,8.5,1
train,1732,9.35,2
train,1733,8.85,2
train,1734,33.733334,3
train,1735,9.1,1
train,1736,6.9,1
train,1737,5.6,2
train,1738,7.3,1
train,1739,8.6,1
train,1740,8.7,1
train,1741,7.2,1
train,1742,10.200001,2
train,1754,6.9,1
train,1755,9.1,1
train,1756,9.6,1
train,1757,12.6,1
train,1758,10.6,1
train,1759,10.9,1
train,1760,8.9,1
train,1761,9.2,1
train,1762,8.3,1
train,1763,66.7,2
train,1764,8.6,1
train,1767,46.949997,2
train,1777,73.3,1
train,1778,8.7,1
train,1779,8.7,1
train,1780,11.24,1
train,1781,13.55,1
train,1782,15.7,1
train,1783,14.1,1
train,1784,10.85,2
train,1785,11.066667,2
train,1786,10.925,2
train,1787,11.775,2
train,1788,30.566666,3
train,1789,11.35,1
train,1790,11.8,1
train,1791,9.85,2
train,1792,7.54,1
train,1793,7.6000004,1
train,1794,8.15,1
train,1795,8.3,1
train,1802,6.1,1
train,1817,66.4,1
train,1820,10.8,1
train,1826,7.2,1
train,1829,9.4,1
train,1851,7.4,1
train,1854,66.5,1
train,1879,7.5,1
train,1897,57.6,1
train,1905,5.5,1
train,1906,4.6,1
train,1907,5.05,2
train,1908,7.5,1
train,1921,2.9,1
train,1937,11.2,1
train,1938,5.4,1
train,1939,6.2,1
train,1940,6.2,1
train,1947,4.4,1
train,1948,5.2,1
train,1949,5.2,1
train,1979,9.4,1
train,1986,31.7,1
train,2026,8.0,1
train,2027,7.2000003,1
train,2028,6.3,1
train,2029,5.75,1
train,2035,2.4,1
train,2036,2.3,1
train,2037,2.1,1
train,2039,2.2,1
train,2049,40.7,1
train,2065,25.9,1
train,2066,19.35,1
train,2067,9.9,1
train,2068,10.7,1
train,2069,13.6,1
train,2070,14.7,1
train,2071,11.75,2
train,2072,11.9,2
train,2073,12.85,2
train,2074,11.9,2
train,2075,15.0,1
train,2076,14.0,1
train,2078,10.2,2
train,2079,6.3,1
train,2080,9.450001,2
train,2081,8.7,1
train,2082,7.25,1
train,2083,7.8,1
train,2092,38.0,1
train,2103,5.5,1
train,2115,7.5333333,1
train,2116,6.5,1
train,2117,6.55,1
train,2126,6.0,1
train,2145,11.6,1
train,2146,9.5,1
train,2148,9.5,1
train,2149,11.1,1
train,2150,14.1,1
train,2151,10.0,1
train,2164,9.3,1
train,2166,32.3,1
train,2183,11.82,1
train,2184,8.8,1
train,2185,7.85,1
train,2186,7.5,1
train,2200,7.8,1
train,2201,20.2,2
train,2204,6.8,1
train,2210,8.6,1
train,2213,19.6,1
train,2247,2.7,1
train,2248,4.7,1
train,2257,6.0,1
train,2258,3.6,1
train,2259,3.5,1
train,2260,3.5,1
train,2261,3.5,1
train,2262,3.9,1
train,2263,4.9,1
train,2264,5.7,1
train,2265,6.0,1
train,2266,8.95,1
train,2267,7.5,1
train,2268,6.5,1
train,2269,6.7,1
train,2270,7.4,1
train,2271,6.4,1
train,2272,7.6,1
train,2273,7.5,1
train,2274,7.2,1
train,2275,6.0,1
train,2276,5.4,1
train,2277,4.7,1
train,2278,4.3,1
train,2279,4.0,1
train,2280,4.0,1
train,2310,61.4,1
train,2314,73.0,1
train,2320,5.4,1
train,2321,89.8,1
train,2327,88.4,1
train,2335,111.4,1
train,2338,123.6,1
train,2341,3.2,1
train,2342,56.35,2
train,2344,82.3,1
train,2345,88.7,1
train,2349,40.149998,2
train,2356,74.4,1
train,2365,83.166664,1
train,2366,77.7,1
train,2369,142.4,1
train,2370,91.95,1
train,2371,86.666664,1
train,2372,64.5,1
train,2373,28.3,1
train,2374,12.3,1
train,2375,8.5,1
train,2376,7.1,1
train,2377,5.5,1
train,2380,15.3,1
train,2384,90.3,1
train,2385,4.5,1
train,2387,113.9,1
train,2389,62.0,1
train,2390,44.550003,1
train,2391,19.5,1
train,2392,14.1,1
train,2393,12.1,1
train,2398,11.5,1
train,2401,5.7,1
train,2404,3.2,1
train,2406,2.6,1
train,2407,2.5,1
train,2411,0.8,1
train,2412,0.6,1
train,2413,0.5,1
train,2415,0.4,1
train,2418,0.3,1
train,2419,0.425,1
train,2420,0.5,1
train,2421,0.375,1
train,2422,4.6,2
train,2423,0.6333334,1
train,2424,0.6,1
train,2425,0.6,1
train,2426,0.6,1
train,2429,0.7,1
train,2432,0.7,1
train,2433,1.1,1
train,2436,1.4,1
train,2440,1.9,1
train,2443,2.6,1
train,2446,2.4,1
train,2449,3.1,1
train,2453,3.2,1
train,2455,3.9,1
train,2456,5.8,1
train,2460,11.2,1
train,2464,13.7,1
train,2468,17.2,1
train,2470,13.9,2
train,2474,3.35,2
train,2475,30.8,1
train,2477,29.4,1
train,2482,16.6,1
train,2484,17.8,1
train,2488,15.2,1
train,2491,12.9,1
train,2495,16.8,1
train,2498,27.3,1
train,2502,27.3,1
train,2505,34.2,1
train,2509,47.9,1
train,2512,48.1,1
train,2516,43.2,1
train,2517,56.1,1
train,2518,69.149994,1
train,2519,71.8,1
train,2520,82.3,1
train,2521,109.25,1
train,2522,140.5,1
train,2523,169.86667,1
train,2524,165.5,1
train,2525,124.25,1
train,2526,76.03333,1
train,2527,43.2,1
train,2528,21.6,1
train,2529,23.900002,1
train,2530,19.4,1
train,2531,29.55,1
train,2532,51.0,1
train,2533,53.2,1
train,2534,61.95,1
train,2538,58.9,1
train,2540,37.2,1
train,2541,29.4,1
train,2543,3.3,1
train,2544,51.9,1
train,2545,49.2,1
train,2548,65.6,1
train,2551,70.4,1
train,2553,58.8,1
train,2555,62.0,1
train,2626,7.6499996,1
train,2627,8.0,1
train,2628,7.3,1
train,2629,7.2,1
train,2631,6.4,1
train,2648,8.0,1
train,2719,9.7,1
train,2720,12.5,1
train,2721,13.4,1
train,2722,11.9,1
train,2723,10.3,1
train,2780,2.1,1
train,2813,4.7,1
train,2924,9.9,1
train,2982,7.9,1
train,2983,7.6,1
train,2984,7.1,1
train,2985,7.2,1
train,2986,7.5,1
train,3066,4.0,1
train,3082,2.4,1
train,3105,2.6,1
train,3107,6.6,1
train,3181,7.7,1
train,3246,4.0,1
train,3298,7.1,1
train,3530,9.9,1
train,3531,9.9,1
train,3532,10.3,1
train,3533,10.0,1
tuning,0,10.39074,9
tuning,1,9.32,6
tuning,2,8.531667,6
tuning,3,9.558333,6
tuning,4,8.945833,6
tuning,5,7.6166663,4
tuning,6,9.583333,3
tuning,7,10.233334,3
tuning,8,9.2,3
tuning,9,10.236,5
tuning,10,11.5,4
tuning,11,11.225,4
tuning,12,10.566667,4
tuning,13,11.9,4
tuning,14,12.15,2
tuning,15,11.3,2
tuning,16,6.2,1
tuning,17,6.2,1
tuning,18,8.35,1
tuning,19,4.7,1
tuning,20,5.1,2
tuning,21,2.8,1
tuning,22,5.3,1
tuning,23,6.6,1
tuning,24,6.7,1
tuning,25,7.8,1
tuning,26,6.0,1
tuning,27,6.2,1
tuning,32,4.0,1
tuning,33,5.1,1
tuning,34,4.6,1
tuning,35,5.7,1
tuning,36,6.4,1
tuning,37,8.3,1
tuning,38,12.25,1
tuning,39,11.6,2
tuning,40,8.9,2
tuning,41,6.8500004,2
tuning,42,7.4,1
tuning,43,4.8,1
tuning,76,6.9,1
tuning,84,5.433333,1
tuning,85,5.3,1
tuning,93,6.0,1
tuning,120,4.1,1
tuning,121,3.7,1
tuning,122,4.2,1
tuning,187,4.4,1
tuning,239,7.7,1
tuning,243,8.1,1
tuning,247,8.1,1
tuning,248,9.8,1
tuning,249,8.2,1
tuning,250,9.6,1
tuning,301,7.9,1
tuning,309,5.6,1
tuning,317,6.2,1
tuning,319,5.8,2
tuning,532,14.049999,1
tuning,533,12.9,1
tuning,534,13.65,1
tuning,535,11.7,1
tuning,584,4.8,1
tuning,622,10.4,1
tuning,633,16.166666,1
tuning,635,16.2,1
tuning,636,11.2,1
tuning,637,10.6,1
tuning,1251,8.7,1
tuning,1322,8.5,1
